S12.541	the fathom	नापना	n̪aːpan̪aː	--
S12.550	big	बड़ा	baɽaː	--
S12.560	small	छोटा	tʃʰoʈaː	--
S12.570	long	लंबा	lambaː	--
S12.580	tall	ऊंचा	uːn̪tʃaː	--
S12.590	short	छोटा	tʃʰoʈaː	--
S12.610	wide	चौड़ा	tʃɔɽaː	--
S12.620	narrow	संकरा , तंग 	saŋkaraː ,  t̪aŋg	--
S12.630	thick	मोटा	moʈaː	--
S12.650	thin	पतला	pat̪laː	--
S12.670	deep	गहरा	gaharaː	--
S12.680	shallow	उथला 	ut̪ʰalaː 	--
S12.710	flat	चपटा	tʃapaʈaː	--
S12.730	straight	सीधा	siːd̪ʱaː	--
S12.740	crooked	झुका हुआ	dʒʱukaː huaː 	--
S12.750	the hook	अंकुश	aŋkuɕ 	--
S12.760	the corner	कोना	kon̪aː	--
S12.770	the cross	पदक	pad̪ak	--
S12.780	the square	चतुर्भुज	tʃat̪urbʱudʒ	--
S12.810	round	गोल	gol	--
S12.820	the circle	दायरा , चक्कर , चक्र	d̪aːjaraː , tʃakkar , tʃakkra	--
S12.830	the ball	गेंद 	gen̪d̪	--
S12.840	the line	लाइन , लकीर	laːin̪ , lakiːr	--
S12.850	the hole	छेद	tʃʰed̪	--
S12.920	similar	तुल्य 	t̪ulja	--
S12.930	to change	बदल देना , बदल लेना	bad̪al d̪en̪aː , bad̪al len̪aː	--
S13.100	ten	दस	d̪as	--
S13.101	eleven	ग्यारह	gjaːrah	--
S13.102	twelve	बारह	baːrah	--
S13.103	fifteen	पंद्रह	pan̪d̪rah	--
S13.104	twenty	बीस	biːs	--
S13.105	a hundred	सौ	sɔː	--
S13.106	a thousand	हजार	hadʒaːr	--
S13.107	to count	गिनना	gin̪an̪aː	--
S13.140	all	सब	sab	--
S13.150	many	बहुत	bahut̪	--
S13.160	more	अधिक	ad̪ʱik 	--
S13.170	few	अल्प , थोड़ा	alp , t̪ʰoɽaː	--
S13.180	enough	काफ़ी , पर्याप्त	kaːpʰiː , parjaːpt̪ 	--
S13.181	some	कुछ	kutʃʰ	--
S13.190	the crowd	भीड़	bʱiːɽ	--
S13.210	full	भरा	bʱaraː	--
S13.220	empty	खाली	kʰaːliː	--
S13.230	the part	अंश	an̪ɕ	--
S13.240	the half	आधा	aːd̪ʱaː	--
S13.330	only	एकमात्र , सिर्फ़	ekamaːt̪ra , sirpʰ	--
S13.340	first	पहला	pehalaː	--
S13.350	last	आखरी	aːkʰariː	--
S13.360	second	दूसरा	d̪uːsaraː	--
S13.370	the pair	जोड़ी	dʒoɽiː 	--
S13.380	twice/two times	दुगना	d̪ugan̪aː	--
S13.420	third	तीसरा	t̪iːsaraː	--
S13.440	three times	तीन गुना	t̪iːn̪ gun̪aː	--
S14.110	the time	समय	samaj	--
S14.120	the age	आयु	aːju	--
S14.130	new	नई	n̪aiː	--
S14.140	young	छोटा	tʃʰoʈaː	--
S14.150	old	बूढ़ा 	buːɽʱaː 	--
S14.160	early	जल्दी	dʒald̪iː	--
S14.170	late	देर	d̪er	--
S14.180	now	अभी	abʱiː	--
S14.190	immediately	एकदम	ekd̪am	--
S14.210	fast	जल्दी	dʒald̪iː	--
S14.220	slow	धीरे	d̪ʱiːre	--
S14.230	to hurry	जल्दी करना	dʒald̪iː karan̪aː	--
S14.240	to be late	देर करना	d̪er karan̪aː	--
S14.250	to begin	शुरू करना	ɕuruː karan̪aː	--
S14.252	to last	टिकना, चलना	ʈikan̪aː , tʃalan̪aː 	--
S14.260	the end(2)	अंत	an̪t̪    	--
S14.270	to finish	खत्म होना	kʰat̪am hon̪aː  	--
S14.280	to cease	अंत होना	an̪t̪  hon̪aː	--
S14.290	ready	तैयार	t̪aijaːr	--
S14.310	always	हमेशा , सदा	hameɕaː , sad̪aː	--
S14.320	often	अक्सर , बहुतबार , प्रायः	aksar, bahut̪baːr, praːjaːj	--
S14.330	sometimes	कभी	kabʱiː 	--
S14.331	soon	शीघ्र , तुरंत	ɕiːgʰra , t̪uran̪t̪ 	--
S14.332	for a long time	बहुत समय तक	bahut̪ samaj t̪ak	--
S14.340	never	कदापि	kad̪aːpi	--
S14.350	again	फिर	pʰir	--
S14.410	the day(1)	दिन	d̪in̪	--
S14.420	the night	रात	raːt̪	--
S14.430	the dawn	उशा	uɕaː	--
S14.440	the morning	सुबह	subah	--
S14.450	the midday	दोपहर	d̪opahar	--
S14.451	the afternoon	दोपहर , तीसरा पहर	d̪opahar , t̪iːsaraː pahar	--
S14.460	the evening	शाम , संध्या	ɕaːm , sand̪ʱjaː	--
S14.470	today	आज	aːdʒ	--
S14.480	tomorrow	कल	kal	--
S14.481	the day after tomorrow	परसो	paraso	--
S14.490	yesterday	कल	kal	--
S14.491	the day before yesterday	परसो	paraso	--
S14.510	the hour	घंटा	gʱan̪ʈaː	--
S14.530	the clock	घड़ी	gʱaːɽiː	--
S14.610	the week	हफ्ता , सप्ताह	hapʰt̪aː , sapt̪aːh	--
S14.620	Sunday	इतवार , रविवार	it̪avaːr , ravivaːr	--
S14.630	Monday	सोमवार	somavaːr	--
S14.640	Tuesday	मंगलवार	maŋgalvaːr	--
S14.650	Wednesday	बुधवार	bud̪ʱavaːr	--
S14.660	Thursday	ब्रहसपतिवार	brahaspat̪ivaːr	--
S14.670	Friday	शुक्रवार	ɕukravaːr 	--
S14.680	Saturday	शनिवार	ɕan̪ivaːr	--
S14.710	the month	महीना	mahiːn̪aː	--
S14.730	the year	बरस , साल , वर्ष	baras , saːl , varʂ	--
S14.740	the winter	सर्दी, जाड़ा	sard̪iː , dʒaːɽaː	--
S14.750	the spring(2)	वसन्त	vasan̪t̪	--
S14.760	the summer	गर्मी , ग्रीष्म	garmiː ,  griːʂm	--
S14.770	the autumn/fall	शरद	ɕarad̪	--
S14.780	the season	ऋतु 	rat̪u	--
S15.210	to smell(1)	खुशबू आना	kʰuɕabuː aːn̪aː	--
S15.212	to sniff	सू॑घना	suːŋgʱan̪aː	--
S15.220	to smell(2)	सू॑घ आना	suːŋgʱ an̪aː	--
S15.250	fragrant	खुशबू	kʰuɕabuː	--
S15.260	stinking 	बदबू	bad̪abuː	--
S15.310	to taste	चखना	tʃakʰan̪aː	--
S15.350	sweet	मीठा	miːʈʰaː	--
S15.360	salty	नमकीन	n̪amakiːn̪	--
S15.370	bitter	कड़वा	kaɽavaː	--
S15.380	sour	खट्टा	kʰaʈʈaː	--
S15.390	brackish	खारा	kʰaːraː  	--
S15.410	to hear	सुनाई देना	sun̪aiː d̪en̪aː	--
S15.420	to listen	सुनना	sun̪an̪aː	--
S15.440	the sound or noise	आवाज	aːvaːdʒ 	--
S15.450	loud	धमाका	d̪ʱamaːkaː  	--
S15.460	quiet	शांति , चुप	ɕːan̪t̪i , tʃup 	--
S15.510	to see	देखना	d̪ekʰan̪aː	--
S15.520	to look	देखना	d̪ekʰan̪aː	--
S15.550	to show	दिखाना	d̪ikʰaːn̪aː	--
S15.560	to shine	चमकना	tʃamakan̪aː	--
S15.570	bright	उजाला	udʒaːlaː 	--
S15.610	the colour/color	रंग	raŋg	--
S15.620	light(2)	आलोक , उजाला	aːlok , udʒaːlaː 	--
S15.630	dark	अंधेरा	an̪d̪ʱeraː	--
S15.640	white	सफेद , श्वेत	safed̪ , ɕvet	--
S15.650	black	काला	kaːlaː	--
S15.660	red	लाल	laːl	--
S15.670	blue	नीला	n̪iːlaː	--
S15.680	green	हरा	haraː	--
S15.690	yellow	पीला	piːlaː	--
S15.710	to touch	छूना	tʃʰuːn̪aː 	--
S15.712	to pinch	नोचना	n̪otʃan̪aː	--
S15.720	to feel	अनुभव करना	an̪ubʱav karn̪aː  	--
S15.740	hard	सख्त	sakʰt̪	--
S15.750	soft	मुलायम	mulaːjam	--
S15.760	rough(1)	खुरदरा	kʰurad̪araː 	--
S15.770	smooth	चिकना	tʃikan̪aː	--
S15.780	sharp	तेज	t̪edʒ  	--
S15.790	blunt	कुंठित	kun̪ʈʰit̪	--
S15.810	heavy	भारी	bʱaːriː	--
S15.820	light(1)	हलका	halkaː	--
S15.830	wet	गीला	giːla	--
S15.840	dry	सूखा	suːkʰaː	--
S15.850	hot	गरम	garam	--
S15.851	warm	गरम	garam	--
S15.860	cold	ठंडा	ʈʰan̪ɖaː	--
S15.870	clean	साफ	saːpʰ	--
S15.880	dirty	गंदा	gan̪d̪aː	--
S15.890	wrinkled	झुर्री, झुर्रीवाला	dʒʱurriː, dʒʱurriːvaːlaː	--
S16.110	the soul or spirit	आत्मा	aːt̪maː	--
S16.150	surprised or astonished	अचंभ , आश्चर्यचकित 	atʃambʱa , aːɕtʃarjatʃakit̪ 	--
S16.180	the good luck	खुशकिस्मती	kʰuɕkismat̪iː	--
S16.190	the bad luck	बदकिस्मती	bad̪akismat̪iː	--
S16.230	happy	खुश	kʰuɕ	--
S16.250	to laugh	हंसना	han̪san̪aː	--
S16.251	to smile	मुस्कुराना	muskuraːn̪aː	--
S16.260	to play	खेलना	kʰeln̪aː	--
S16.270	to love	प्यार करना	pjaːr karan̪aː	--
S16.290	to kiss	चूमना	tʃuːman̪aː	--
S16.300	to embrace	गले लगना	gale lagan̪aː	--
S16.310	the pain	दर्द	d̪ard̪	--
S16.320	the grief	दुख	d̪ukʰ	--
S16.330	the anxiety	फिकर , चिंता 	pʰikar , tʃin̪t̪aː 	--
S16.340	to regret or be sorry	दुःख होना , दुःख पहुँचना	d̪ukʰ hon̪aː , d̪ukʰ pahun̪tʃn̪aː	--
S16.350	the pity	तरस	t̪aras 	--
S16.370	to cry	रोना	ron̪aː	--
S16.380	the tear	आंसू	aːn̪suː	--
S16.390	to groan	कराहना	karaːhan̪aː 	--
S16.410	to hate	घृणा करना	gʱraɳaː karan̪aː	--
S16.420	the anger	गुस्सा , क्रोध	gussaː , krod̪ʱ	--
S16.440	the envy or jealousy	ईर्ष्या , जलन	iːrʂjaː , dʒalan̪	--
S16.450	the shame	शर्म	ɕaram 	--
S16.480	proud	अभिमान	abʱimaːn̪	--
S16.510	to dare	चुनौती देना, चुनौती लेना	tʃun̪ɔt̪iː d̪en̪aː , tʃun̪ɔt̪iː len̪aː	--
S16.520	brave	बहादुर, निडर, वीर	bahaːd̪ur, n̪iɖar, viːr	--
S16.530	the fear	डर	ɖar	--
S16.540	the danger	भय , खतरा	bʱaj , kʰat̪raː	--
S16.620	to want	चाहना	tʃaːhan̪aː	--
S16.622	to choose	चुनना	tʃun̪an̪aː	--
S16.630	to hope	आशा करना	aːɕaː karan̪aː	--
S16.650	faithful	इमानदार , वफादार	imaːn̪ad̪aːr , vapʰaːd̪aːr	--
S16.660	true	सत्य	sat̪ja	--
S16.670	to lie(2)	झूट बोलना	dʒʱuːʈ bolan̪aː 	--
S16.680	the deceit	धोखा	d̪ʱokʰaː 	--
S16.690	to forgive	माफ करना	maːpʰ karan̪aː  	--
S16.710	good	अच्छा	atʃtʃʰaː	--
S16.720	bad	बुरा , खराब	buraː , kʰaraːb	--
S16.730	right(2)	उचित , ठीक	utʃit̪ , ʈʰiːk	--
S16.740	wrong	गलत	galat̪	--
S16.760	the fault	गलती	galat̪iː	--
S16.770	the mistake	गलती	galat̪iː	--
S16.780	the blame	दोष	d̪oʂ	--
S16.790	the praise	प्रशंसा , तारीफ	praɕan̪saː , t̪aːriːf	--
S16.810	beautiful	सुंदर	sun̪d̪ar	--
S16.820	ugly	कुरूप 	kuruːp 	--
S16.830	greedy	लालची , लोभी 	lalatʃiː , lobʱiː	--
S16.840	clever	होशियार , चतुर	hoɕijaːr , tʃat̪ur	--
S17.110	the mind	दिमाग़ , चित्त 	d̪imaːg, tʃit̪t̪ 	--
S17.130	to think(1)	सोचना	sotʃan̪aː	--
S17.140	to think(2)	सोचना	sotʃan̪aː	--
S17.150	to believe	मानना , यकीन करना	man̪an̪aː , jakiːn̪ karan̪aː 	--
S17.160	to understand	समझना	samadʒʱn̪aː 	--
S17.170	to know	जानना , पता होना	dʒaːn̪an̪aː, pat̪aː hon̪aː	--
S17.171	to guess	अंदाज़ लगाना , भापना	and̪aːdʒ lagaːn̪aː , bʱapan̪aː	--
S17.172	to imitate	नकल करना	n̪akal karan̪aː 	--
S17.180	to seem	लगना	lagan̪aː 	--
S17.190	the idea	विचार	vitʃaːr 	--
S17.210	wise	ग्यानी , चतुर  	gjaːn̪iːn̪  , tʃat̪ur	--
S17.220	stupid	मूर्ख	muːrkʰ	--
S17.230	mad	पागल	paːgal	--
S17.240	to learn	सीखना	siːkʰn̪aː 	--
S17.242	to study	पढ़ना	paɽʱan̪aː	--
S17.250	to teach	सीखाना	siːkʰaːn̪aː	--
S17.260	the pupil	चेला , शिष्य , छात्र	tʃelaː , ɕiʂja ,  tʃʰaːt̪ra	--
S17.270	the teacher	अध्यापक , आचार्य , गुरु	ad̪ʱjapak, aːtʃaːrja , guruː	--
S17.280	the school	पाठशाला , स्कूल	paːʈʰɕaːlaː , skuːl	--
S17.310	to remember	याद करना	jaːd̪ karan̪aː 	--
S17.320	to forget	भूलना	bʱuːlan̪aː	--
S17.340	clear	साफ	saːf	--
S17.350	obscure	अस्पष्ट	aspaʂʈ	--
S17.360	secret	गुप्त	gupt̪	--
S17.370	certain	निश्चित , पक्का	n̪iɕtʃit̪  , pakka	--
S17.380	to explain	समझाना	samdʒʱaːn̪aː 	--
S17.410	the intention	अभिप्राय , इरादा	abʱipraːj , iraːd̪aː	--
S17.420	the cause	कारण	kaːraɳ 	--
S17.430	the doubt	शक , शंका , वहम	ɕak , ɕaŋkaː vaham	--
S17.440	to suspect	शक करना	ɕak karan̪aː 	--
S17.441	to betray	विश्वासघात करना	viɕvaːsgʱaːt̪ karan̪aː	--
S17.450	the need or necessity	आवश्यकता	aːvaɕjakt̪aː 	--
S17.460	easy	आसान	aːsaːn̪	--
S17.470	difficult	मुश्किल	muɕkil	--
S17.480	to try	कोशिश करना	koɕiːɕ karan̪aː	--
S17.490	the manner	तरीका	t̪ariːkaː	--
S17.510	and	और	ɔr	--
S17.520	because	इसलिए 	isalie	--
S17.530	if	अगर	agar	--
S17.540	or	या	jaː 	--
S17.550	yes	हां	haːn̪ 	--
S17.560	no	नहीं	n̪ahiːn̪ 	--
S17.610	how?	कैसे	kɛse	--
S17.620	how many?	कितना	kit̪an̪aː , kit̪an̪e	--
S17.630	how much?	कितना	kit̪an̪aː	--
S17.640	what?	क्या	kjaː	--
S17.650	when?	कब	kab	--
S17.660	where?	कहां	kahaːn̪ 	--
S17.670	which?	कौन सा	kɔn̪ saː	--
S17.680	who?	कौन	kɔn̪	--
S17.690	why?	क्यों	kjoːn̪ 	--
S18.110	the voice	आवाज़	aːvaːdʒ  	--
S18.120	to sing	गाना गाना	gaːn̪aː gaːn̪aː	--
S18.130	to shout	चीखना	tʃiːkʰan̪aː	--
S18.150	to whisper	फुसफुसाना	pʰuspʰusaːn̪aː	--
S18.160	to mumble	बुदबुदाना	bud̪abud̪an̪aː	--
S18.170	to whistle	सीटी बजाना	siːʈiː badʒaːn̪aː 	--
S18.180	to shriek	चीखना	tʃiːkʰn̪aː	--
S18.190	to howl	चिल्लाना 	tʃillaːn̪aː 	--
S18.210	to speak or talk	बोलना , कहना	bolan̪aː , kehan̪aː	--
S18.211	to stutter or stammer	हकलाना	hakalaːn̪aː	--
S18.220	to say	कहना	kehan̪aː	--
S18.221	to tell	बताना	bat̪aːn̪aː	--
S18.222	the speech	भाषा	bʱaːʂaː	--
S18.230	to be silent	चुप रहना	tʃup rahan̪aː	--
S18.240	the language	भाषा	bʱaːʂaː	--
S18.260	the word	शब्द	ɕabd̪a	--
S18.280	the name	नाम	n̪aːm	--
S18.310	to ask(1)	पूछना	puːtʃʰan̪aː	--
S18.320	to answer	जवाब देना . उत्तर देना	dʒavaːb d̪en̪aː , ut̪t̪ar d̪en̪aː	--
S18.330	to admit	कबूल करना, मानना	kabuːl karan̪aː , maːn̪an̪aː 	--
S18.340	to deny	मना करना , नकारना	man̪aː karn̪aː , n̪akaːrnaː	--
S18.350	to ask(2)	पूछना	puːtʃʰan̪aː 	--
S18.360	to promise	वचन देना	vatʃan̪ d̪en̪aː	--
S18.370	to refuse	नकारना	n̪akaːran̪aː 	--
S18.380	to forbid	रोकना, वर्जित करना	rokan̪aː, vardʒit̪ karan̪aː	--
S18.390	to scold	डांटना	ɖaːn̪ʈan̪aː	--
S18.410	to call(1)	बुलाना	bulaːn̪aː	--
S18.420	to call(2)	बुलाना	bulaːn̪aː	--
S18.430	to announce	घोषणा करना	gʱoʂaɳaː karan̪aː	--
S18.440	to threaten	धमकाना	d̪ʱamkaːn̪aː	--
S18.450	to boast	बड़ाई करना , शान दिखाना , शेखी मारना	baɽaːiː karan̪aː , ɕaːn̪ d̪ikʰaːn̪aː , ɕekʰiː maːran̪aː	--
S18.510	to write	लिखना	likʰan̪aː 	--
S18.520	to read	पढना	paɽʱan̪aː	--
S18.560	the paper	कागज , पत्र	kaːgadʒ , pat̪ra	--
S18.570	the pen	पेन	pen̪ 	--
S18.610	the book	किताब	kit̪aːb 	--
S18.670	the poet	कवि	kavi	--
S18.710	the flute	बांसुरी	baːn̪suriː	--
S18.720	the drum	ढोल	ɖʱol	--
S18.730	the horn or trumpet	तुरही	t̪urahiː	--
S18.740	the rattle	झुनझुना	dʒʱun̪dʒʱun̪aː 	--
S19.110	the country	देश	d̪eɕ	--
S19.120	the native country	देश	d̪eɕ	--
S19.150	the town	शहर 	ɕeher	--
S19.160	the village	गांव	gaːn̪v	--
S19.170	the boundary	सीमा	siːmaː	--
S19.210	the people	लोग	log	--
S19.230	the clan	घराना	gʱaraːn̪aː	--
S19.240	the chieftain	चौधरी , सरदार	tʃɔd̪ʱariː , sarad̪aːr	--
S19.250	the walking stick	छड़ी 	tʃʰaɽiː  	--
S19.310	to rule or govern	राज करना	raːdʒ karan̪aː	--
S19.320	the king	राजा	raːdʒaː	--
S19.330	the queen	रानी	raːn̪iː	--
S19.360	the noble	कुलीन	kuliːn̪ 	--
S19.370	the citizen	नागरिक	n̪aːgarik	--
S19.410	the master	गुरु	guru 	--
S19.420	the slave	गुलाम	g̣ulaːm	--
S19.430	the servant	नौकर	n̪ɔkar	--
S19.440	the freeman	स्वाधीन नागरिक	svaːd̪ʱiːn̪  n̪aːgarik	--
S19.450	to command or order	आदेश देना	aːd̪eɕ d̪en̪aː	--
S19.460	to obey	आज्ञा पालन करना	aːgjaː paːlan̪ karan̪aː	--
S19.470	to permit	अनुमती देना	an̪umat̪iː d̪en̪aː 	--
S19.510	the friend	सहेली , दोस्त	saheliː , d̪ost̪ 	--
S19.520	the enemy	दुश्मन , शत्रु	d̪uɕman̪  , ɕat̪ru  	--
S19.540	the neighbour	पड़ोसी	paɽosiː	--
S19.550	the stranger	अजनबी	adʒan̪abiː	--
S19.560	the guest	अतिथि 	at̪it̪ʰi 	--
S19.570	the host	मेज़बान 	medʒbaːn̪ 	--
S19.580	to help	मदत करना	mad̪at̪ karan̪aː	--
S19.590	to prevent	रोकना	rokan̪aː 	--
S19.610	the custom	चलन 	tʃalan̪ 	--
S19.620	the quarrel	लड़ाई	laɖaːiː	--
S19.630	the plot	षड़यंत्र	ʂaɽajan̪t̪ra	--
S19.650	to meet	मिलना	milan̪aː	--
S19.720	the prostitute	वेश्या	veɕjaː	--
S20.110	to fight	लड़ना	laɽan̪aː 	--
S20.130	the war or battle	लड़ाई	laɽaːiː	--
S20.140	the peace	शांति	ɕaːn̪t̪i	--
S20.150	the army	फौज , सेना 	pʰɔːdʒ , sen̪aː	--
S20.170	the soldier	सिपाही , सैनिक	sipaːhiː , sɛn̪ik	--
S20.210	the weapons	अस्त्र	ast̪ra  	--
S20.220	the club	गदा	gad̪aː	--
S20.222	the battle-axe	कुल्हाड़ी	kulhaːɽiː	--
S20.230	the sling	गोफन	gopʰan̪	--
S20.240	the bow	कमान	kamaːn̪	--
S20.250	the arrow	तीर	t̪iːr	--
S20.260	the spear	भाला	bʱaːlaː	--
S20.270	the sword	खड्ग ,  तलवार	kʰaɖag,  t̪alvaːr	--
S20.280	the gun	तोप	t̪op 	--
S20.310	the armour	कंचुक	kan̪tʃuk 	--
S20.330	the helmet	टोप	ʈop 	--
S20.340	the shield	ढाल	ɖʱaːl 	--
S20.350	the fortress	गढ़ी	gaɽʱiː 	--
S20.360	the tower	बुरज , दुर्ग , मीनार	buradʒ , d̪urg , miːn̪aːr	--
S20.410	the victory	जय , जीत	dʒaj , dʒiːt̪ 	--
S20.420	the defeat	हार , पराजय	haːr  , paraːdʒaj	--
S20.430	the attack	आक्रमण	aːkramaɳ	--
S20.440	to defend	बचाना	batʃaːn̪aː 	--
S20.450	to retreat	पीछे होना	piːtʃʰe hon̪aː	--
S20.460	to surrender	हथीयार डालना , शस्त्र डालना	hat̪ʰiːjaːr ɖaːlan̪aː , ɕast̪ra ɖaːlan̪aː	--
S20.470	the captive or prisoner	बंदी , जेली , कैदी 	ban̪d̪iː , dʒeliː, kɛd̪iː  	--
S20.471	the guard	चौकीदार	tʃɔkiːd̪aːr	--
S20.480	the booty	लूट	luːʈ  	--
S20.490	the ambush	घात 	gʱaːt̪	--
S20.510	the fisherman	मछुआ	matʃʰuaː	--
S20.520	the fishhook	बंसी का काँटा	ban̪siː kaː kaːn̪ʈaː	--
S20.530	the fishing line	मछली पकड़ने की डोरी	mat̪ʃʰaliː pakaɽan̪e kiː ɖoriː	--
S20.540	the fishnet	मछली का जाल	matʃʰaliː kaː dʒaːl	--
S20.550	the fish trap	मछली का जाल	matʃʰaliː kaː dʒaːl	--
S20.560	the bait	प्रलोभन	pralobʱan̪	--
S20.610	to hunt	शिकार करना	ɕikaːr karan̪aː	--
S20.620	to shoot	गोली मारना	goliː maran̪aː  	--
S20.630	to miss	चूकना	tʃuːkan̪aː 	--
S20.640	the trap	जाल , फंदा 	dʒaːl, pʰan̪d̪aː 	--
S20.650	to trap	फसाना	pʰasaːn̪aː	--
S21.110	the law	नियम	n̪ijam	--
S21.150	the court	अदालत , कचेरी  	ad̪aːlat̪ , katʃeriː 	--
S21.160	to adjudicate	निर्णय देना	n̪irɳja d̪en̪aː	--
S21.170	the judgment	फ़ैसला	pʰɛsala	--
S21.180	the judge	जज , निर्णायक , न्यायकर्ता	dʒadʒ , n̪irɳa:jak , n̪ja:jakarat̪a: 	--
S21.210	the plaintiff	मुद्दी , वादी	mud̪d̪iː , vaːd̪iː 	--
S21.220	the defendant	प्रतिवादी	prat̪ivaːd̪iː 	--
S21.230	the witness	गवाह , साक्षी	gavaːh , saːkɕiː 	--
S21.240	to swear	कसम खाना , सौगंध खाना	kasam kʰaːn̪a , sɔgan̪d̪ʱ kʰaːn̪aː	--
S21.250	the oath	कसम , सौगंध	kasam , sɔgan̪d̪ʱ	--
S21.310	to accuse	दोष देना	d̪oʂ d̪en̪aː 	--
S21.320	to condemn	धिक्कारना	d̪ʱikkaːran̪aː 	--
S21.330	to convict	दोषी ठहराना	d̪oʂiː ʈʰaharaːn̪aː	--
S21.340	to acquit	बरी करना	bariː karan̪aː	--
S21.350	guilty	अपराधी ,  दोषी	aparaːd̪ʱiː ,  d̪oʂiː	--
S21.360	innocent	अंजान , अबोध	andʒaːn̪ , abod̪ʱ	--
S21.370	the penalty or punishment	दंड	d̪an̪ɖ	--
S21.380	the fine	अर्थ दंड, जुर्माना	art̪ʰa d̪an̪ɖ , dʒurmaːn̪aː	--
S21.390	the prison	जेल , कारागर	jel , kaːraːgar	--
S21.420	the murder	खून	kʰuːn̪ 	--
S21.430	the adultery	छिनाल	tʃʰin̪aːl	--
S21.440	the rape	बलात्कार	balaːt̪kaːr	--
S21.460	the arson	आगज़नी	aːgadʒan̪iː 	--
S21.470	the perjury	झूठी गवाही	dʒʱuːʈʰiː gavaːhiː	--
S21.510	to steal	चुराना	tʃuraːn̪aː	--
S21.520	the thief	चोर	tʃor	--
S22.110	the religion	धर्म 	d̪ʱaram	--
S22.120	the god	भगवान	bʱagvaːn̪ 	--
S22.130	the temple	मंदिर	man̪d̪ir	--
S22.140	the altar	चौरा , वेदिका , वेदी	tʃɔraː , ved̪ikaː , ved̪iː 	--
S22.150	the sacrifice	बलि , कुर्बानी	bali , kurbaːn̪iː	--
S22.160	to worship	पूजना , पूजा करना	puːdʒan̪aː , puːdʒaː karan̪aː  	--
S22.170	to pray	प्रार्थना करना	praːrt̪ʰan̪aː karn̪aː	--
S22.180	the priest	पुजारी , पुरोहित	pudʒaːriː , purohit̪	--
S22.190	holy	पवित्र , पावन	pavit̪ra , paːvan̪ 	--
S22.220	to preach	प्रवचन देना 	pravatʃan̪ d̪en̪aː	--
S22.230	to bless	दुआ देना ,  दुआ करना	d̪uaː d̪en̪aː, d̪uaː karan̪aː	--
S22.240	to curse	कोसना , शाप देना	kosan̪aː , ɕaːp d̪en̪aː 	--
S22.260	to fast	उपवास करना	upavaːs karn̪aː	--
S22.310	the heaven	स्वर्ग	svarg	--
S22.320	the hell	नरक	n̪arak	--
S22.350	the demon	राक्षस	rakɕas	--
S22.370	the idol	मूर्ति 	muːrt̪i	--
S22.420	the magic	जादू	dʒaːd̪uː	--
S22.430	the sorcerer or witch	चूड़ैल	tʃuːɽɛl 	--
S22.440	the fairy or elf	अप्सरा , परी	apsaraː , pariː	--
S22.450	the ghost	भूत	bʱuːt̪	--
S22.470	the omen	अपशकुन	apaɕakun̪	--
