S13.440	three times	mūṉṟu mūṟai	-	He came over three times today.
S14.110	the time	kālam	-	Only time can heal her pain.
S14.120	the age	paruvam	'time of life'	At this age the baby can only drink milk.
S14.130	new	putiya	-	I bought a new car.
S14.140	young	iḷamaiyāṉa	-	He is too young to eat solid foods.
S14.150	old	vayatāṉa	-	She is so old that all her teeth are gone.
S14.160	early	muṉpāka	-	Come early, otherwise you won't get any cake.
S14.170	late	tāmatam	-	Don't come late, otherwise you won't get any cake.
S14.180	now	ippōtu	-	I was sick last week, but I'm fine now.
S14.190	immediately	uṭaṉē	-	Come here immediately!
S14.210	fast	vēkam	'quickly' (adverb)	That man runs as fast as a horse.
S14.220	slow	metuvāka	(adverb)	That horse runs as slow as a human.
S14.230	to hurry	avacaram	(intransitive)	Please hurry, or we'll be late.
S14.240	to be late	tāmatamākutal	to tarry	We expected her by 10 o'clock, but she was late.
S14.250	to begin	ārampi	(transitive)	I began the work yesterday.
S14.252	to last	toṭartal	'take up'	The dry season lasts three months.
S14.260	the end(2)	mūṭivu	(temporal)	At the end of the harvest there is a celebration.
S14.270	to finish	niṟaivēṟṟutal	-	I began building my house five years ago, but only finished it this year.
S14.280	to cease	niṟuttutal	'to stop doing something'	The two sides promised to cease all hostile acts against each other.
S14.290	ready	tayār	-	I'm ready to go, but my husband is still in the shower.
S14.310	always	eppōtum	-	He always comes late.
S14.320	often	aṭikkaṭi	-	He often comes late, but today he's on time.
S14.330	sometimes	cila nēraṅkaḷil	-	Sometimes he comes late, but more often he's on time.
S14.331	soon	cīkkiram	-	Don't go yet, he'll be here soon.
S14.332	for a long time	veku kālam	-	He waited for a long time, but she never came.
S14.340	never	orupoḻutum	-	I never eat pork.
S14.350	again	mīṇṭum	-	I was there yesterday, but today I'm going again.
S14.410	the day(1)	pakal	(as opposed to 'night')	The days are very hot here, but the nights are cool.
S14.420	the night	iravu	-	The days very hot here, but the nights are cool.
S14.430	the dawn	viṭiyaṟkālai	-	The sun comes up at dawn.
S14.440	the morning	kālai	-	The children go to school in the morning.
S14.450	the midday	naṭuppakal	-	We prefer having dinner at midday rather than in the evening.
S14.451	the afternoon	matiyam	-	In the aftertoon I like to take a nap.
S14.460	the evening	mālai	-	We prefer having dinner at midday rather than in the evening.
S14.470	today	iṉṟu	-	He's not in today, please call again tomorrow morning.
S14.480	tomorrow	nāḷai	-	He's not in today, please call again tomorrow morning.
S14.481	the day after tomorrow	nāḷaikku māṟunāḷ	(adverbial use)	She's leaving tomorrow and coming back the day after tomorrow.
S14.490	yesterday	nēṟṟu	-	She left the day before yesterday and arrived yesterday.
S14.491	the day before yesterday	mūntānāḷ	(adverbial use)	She left the day before yesterday and arrived yesterday.
S14.510	the hour	maṇi	-	The day here lasts 15 hours in midsummer.
S14.530	the clock	kaṭikāram	-	That clock on the wall was bought by my grandfather.
S14.610	the week	vāram	-	I'm planning to stay for a week or two.
S14.620	Sunday	ñāyiṟṟukkiḻamai	-	On Sunday we go to church.
S14.630	Monday	tiṅkaṭkiḻamai	-	On Monday we go to work.
S14.640	Tuesday	cevvāykkiḻamai	-	On Tuesday we're having a party.
S14.650	Wednesday	putaṉkiḻamai	-	On Wednesday there is a holiday.
S14.660	Thursday	viyāḻakkiḻamai	-	On Thursday my mother is arriving.
S14.670	Friday	veḷḷikkiḻamai	-	On Friday we go to the mosque.
S14.680	Saturday	caṉikkiḻamai	-	On Saturday we go to the synagogue.
S14.710	the month	mātam	-	There are twelve months in a year.
S14.730	the year	āṇṭu	-	A year normally lasts 365 days.
S14.740	the winter	kuḷirkālam	-	The winters are very cold here.
S14.750	the spring(2)	iḷavēṉiṟ 	-	The tree blooms in the spring.
S14.760	the summer	kōṭai kālam	-	The summers are very hot here.
S14.770	the autumn/fall	ilaiyutirkālam	-	In the autumn it gets cooler.
S14.780	the season	paruvakālam	-	There are only two seasons here, the dry season and the wet season.
S15.210	to smell(1)	vācam	'(intransitive) to have a particular smell'	The flower smells pleasant.
S15.212	to sniff	mūkartal	'to inhale through one's nose in order to smell something'	He opened the milk and sniffed it.
S15.220	to smell(2)	nukartal	'(transitive) to notice a particular smell'	I think I smell gas!
S15.250	fragrant	naṟumaṇam	'good smelling'	-
S15.260	stinking 	turnāṟṟam	'bad smelling'	-
S15.310	to taste	cuvaittal	'have a particular taste'	This soup tastes very good.
S15.350	sweet	iṉippāṉa	-	The ripe fruit is sweet.
S15.360	salty		-	The soup is too salty, add some water.
S15.370	bitter	kacappu	-	The medicine is bitter, take it with honey.
S15.380	sour		-	Sprinkle a little sugar over the strawberries if they are sour.
S15.390	brackish	upputtaṇṇir	brackish water: 'water that is not pure but is slightly salty'	brackish water
S15.410	to hear	kēḷpatu	-	I heard the sound of rain splashing on the window.
S15.420	to listen	cevimaṭu	'pay attention to a sound that one can hear'	Listen to the strange noise in the engine.
S15.440	the sound or noise	cattam	'something that one can hear'	There were strange sounds coming from the next room.
S15.450	loud	urakka	-	The music is very loud.
S15.460	quiet	amaiti	'not making much noise'	We have to be quiet so as not to wake the baby.
S15.510	to see	pārttal	-	I see a house in the distance.
S15.520	to look	kāṇutal	-	I'm looking but I can't see the house.
S15.550	to show	kāṇpittal	-	She showed me her house.
S15.560	to shine	paḷapaḷattal	-	That lamp is shining in my eyes.
S15.570	bright	veḷiccamāṉa	'having a lot of light'	I awoke from the bright sunlight.
S15.610	the colour/color	vaṇṇam	-	My shirt is red, but I'd prefer a different colour.
S15.620	light(2)	veḷiccam	(as opposed to dark)	-
S15.630	dark	iruḷ	-	It is dark in the room because the lamp is broken.
S15.640	white	veḷḷai	-	(snow)
S15.650	black	karuppu	-	(charcoal)
S15.660	red	civappu	-	(blood)
S15.670	blue	nīlam	-	(sky)
S15.680	green	paccai	-	(leaves)
S15.690	yellow	mañcaḷ	-	(yolk of chicken egg)
S15.710	to touch	toṭutal	'put one's hand on something/someone so that one can feel them'	The child wanted to touch everything.
S15.712	to pinch	kiḷḷutal	'press a part of someone's flesh very tightly between one's finger and thumb (so that it hurts)'	Mum, the boy pinched me!
S15.720	to feel	uṇarutal	'touch something to get a tactile perception of it'	Feel (the quality of) this cloth!
S15.740	hard	kaṭiṉamāṉa	'difficult to press down, break or cut'	Diamond is the hardest substance known to man.
S15.750	soft	meṉmaiyāṉa	'not hard, easy to press/break/cut'	a soft pillow
S15.760	rough(1)	karaṭumūraṭāṉa	'having an uneven surface'	Her hands were rough from hard work.
S15.770	smooth	vaḻavaḻappāṉa	'completely even/flat, so that the hand moves easiy over it'	smooth skin
S15.780	sharp	kūrmaiyāṉa	-	The knife is very sharp.
S15.790	blunt	kūraṟṟa	-	This knife is blunt and does not cut well.
S15.810	heavy	palamāṉa	-	The suitcase is too heavy for me to carry.
S15.820	light(1)	ilēcāṉa	(in weight)	You can carry this bag, it's fairly light.
S15.830	wet	īram	'covered in or full of liquid'	He fell into the water, so his clothes are now wet.
S15.840	dry	kāynta	'without water or liquid inside or on the surface'	The clothes were in the sun for a long time and are now dry.
S15.850	hot	cūṭāṉa	-	It's better to do the work now because later it'll be too hot.
S15.851	warm	veppamāṉa	-	The sun is shining and there's no wind, so it's warm and you can go out without a coat.
S15.860	cold	kuḷir	-	It's cold outside, so you need warm clothes.
S15.870	clean	tūymaiyāṉa	-	I washed my hands, so now they are clean.
S15.880	dirty	aḻukku	-	My hands are dirty from the work, so I need to wash them before the meal.
S15.890	wrinkled	curukkam	-	the wrinkled face of a 90-year old man
S16.110	the soul or spirit	ātmā	-	-
S16.150	surprised or astonished	viyappaṭai	-	-
S16.180	the good luck	vāḻttukkaḷ	-	-
S16.190	the bad luck	kēṭṭa nēram	-	-
S16.230	happy	cantōṣam	-	-
S16.250	to laugh	cirittal	-	-
S16.251	to smile	puṉṉakaittal	-	-
S16.260	to play	viḷaiyāṭutal	-	-
S16.270	to love	kātalittal	-	I love you.
S16.290	to kiss	mūttamiṭutal	-	-
S16.300	to embrace	taḻuvutal	-	-
S16.310	the pain	vali	-	-
S16.320	the grief	tukkam	-	-
S16.330	the anxiety	pataṭṭam	-	-
S16.340	to regret or be sorry	varuttam	-	I regret my mistake./I am sorrry about my mistake.
S16.350	the pity	irakkam	-	-
S16.370	to cry	aḻutal	'to weep'	-
S16.380	the tear	kiḻi	-	-
S16.390	to groan	mūṉakal	-	-
S16.410	to hate	veṟuttal	-	-
S16.420	the anger	kōpam	-	-
S16.440	the envy or jealousy	poṟāmai	-	-
S16.450	the shame	veṭkam	-	-
S16.480	proud	perumaippaṭu	-	-
S16.510	to dare	etirttu nil	-	-
S16.520	brave	tairiyamūḷḷa	-	-
S16.530	the fear	payam	-	-
S16.540	the danger	āpattu	-	-
S16.620	to want	vēṇṭutal	'to desire'	-
S16.622	to choose	tērnteṭuttal	-	-
S16.630	to hope	namputal	-	-
S16.650	faithful	nampikkaikkuriya	-	-
S16.660	true	uṇmaiyāṉa	-	-
S16.670	to lie(2)	poy	'tell lies'	-
S16.680	the deceit	vañcittal	-	-
S16.690	to forgive	maṉṉittal	-	-
S16.710	good	nallatu	-	-
S16.720	bad	keṭṭa	-	-
S16.730	right(2)	cari	'correct'	-
S16.740	wrong	tavaṟāṉa	-	-
S16.760	the fault	tavaṟu	-	It's your fault we missed the bus!
S16.770	the mistake	tappu	-	-
S16.780	the blame	paḻi cumattu	-	-
S16.790	the praise	pārāṭṭu	-	-
S16.810	beautiful	aḻakiya	-	-
S16.820	ugly	kōramāṉa	-	-
S16.830	greedy	pērācaiyuḷḷa	-	-
S16.840	clever	putticāli	-	-
S17.110	the mind	uḷḷam	'the seat of intelligence (as opposed to 'heart' or 'soul' as the seat of emotions)'	I don't know what's going on in her mind.
S17.130	to think(1)	yōcittāl	'reflect'	You should think first before speaking.
S17.140	to think(2)	niṉaittal	'be of the opinion'	I think that this is not right.
S17.150	to believe	namputal	'be sure that someone is telling the truth'	You shouldn't believe everything you read.
S17.160	to understand	uṇartal	-	I do not understand why they left us so early.
S17.170	to know	aṟintiruttal	-	They know that we are coming today.
S17.171	to guess	yūkittal	-	Guess how much money I have.
S17.172	to imitate		-	-
S17.180	to seem	kāṇappaṭutal	-	The house seems to be empty.
S17.190	the idea	karuttu	-	-
S17.210	wise	aṟivuḷḷa	-	-
S17.220	stupid	muṭṭāḷtaṉamāṉa	-	-
S17.230	mad	paittiyam	'insane'	-
S17.240	to learn	kaṟṟukkoḷḷutal	-	Where did you learn to cook so well?
S17.242	to study	paṭittal	-	I have to study for my test.
S17.250	to teach	kaṟṟukkoṭuttal	-	-
S17.260	the pupil	māṇavaṉ	-	There are 10 pupils in the class, aged 6-7.
S17.270	the teacher	āciriyar	-	-
S17.280	the school	paḷḷi	-	The children go to school every morning.
S17.310	to remember	niṉaittal	-	Do you remember the name of your first teacher?
S17.320	to forget	maṟattal	-	-
S17.340	clear	teḷinta	'clear to the mind' (the opposite of 'obscure')	a clear explanation
S17.350	obscure	puriyāta	'obscure to the mind'	an obscure reason
S17.360	secret	rakaciyam	-	-
S17.370	certain	niccayamāka	-	It is certain that the theft occurred during the night.
S17.380	to explain	viḷakkutal	-	-
S17.410	the intention	nōkkam	-	It was not his intention to wake the baby up.
S17.420	the cause	kāraṇam	-	What was the cause of the accident?
S17.430	the doubt	cantēkam	-	-
S17.440	to suspect	cantēkappaṭutal	-	The police suspected that he was a drug dealer.
S17.441	to betray	nampikkaitturōkam	-	-
S17.450	the need or necessity	vēṇṭum	-	-
S17.460	easy	eḷitu	-	-
S17.470	difficult	kaṣṭamāṉa	-	-
S17.480	to try	mūyaṟcittal	'to attempt (to do something)'	-
S17.490	the manner	vitam	'the way in which something is done or happens'	-
S17.510	and	maṟṟum	-	-
S17.520	because	ēṉeṉṟāl	-	-
S17.530	if	ākil	-	-
S17.540	or	allatu	-	-
S17.550	yes	ām	-	-
S17.560	no	illai	-	-
S17.610	how?	eppaṭi	-	-
S17.620	how many?	ettaṉai?	-	-
S17.630	how much?	evvaḷavu	-	-
S17.640	what?	eṉṉa	-	What is that thing on the table?
S17.650	when?	eppōtu	-	-
S17.660	where?	eṅkē	-	-
S17.670	which?	etu	-	-
S17.680	who?	yār	-	-
S17.690	why?	ēṉ	-	-
S18.110	the voice	kural	-	-
S18.120	to sing	pāṭutal	-	-
S18.130	to shout	kattutal	-	Be careful", he shouted, "a lion!""
S18.150	to whisper	kicukicuttal	-	-
S18.160	to mumble	mūṇumūṇuttal	'to say something too quitely and not clearly enough, so that it is difficult or impossible to hear'	The little boy mumbled something about wanting to go to the toilet.
S18.170	to whistle	cīṭṭiyaṭittal	-	-
S18.180	to shriek	vīṟiṭum captam	'to make a very high, loud sound'	-
S18.190	to howl	ūḷaiyiṭutal	'(dog/wolf/other mammal:) to make a long, loud sound'	-
S18.210	to speak or talk	pēcutal	-	-
S18.211	to stutter or stammer	tikkipēcutal	-	-
S18.220	to say	colvatu	-	She said she'd be late.
S18.221	to tell	collutal	'tell (a story)'	Our grandmother told us a story.
S18.222	the speech	coṟpoḻivu	'oration'	In his speech, the chief thanked the guests.
S18.230	to be silent	nicaptamāṉa	-	-
S18.240	the language	moḻi	-	-
S18.260	the word	col	-	-
S18.280	the name	peyar	-	What's your name?
S18.310	to ask(1)	kēṭpatu	'ask a question, inquire'	Where is your mother?", he asked."
S18.320	to answer	viṭaiyaḷittal	-	I asked him where his mother was, but he didn't answer.
S18.330	to admit	oppukkoḷḷal	-	The suspect admitted he stole the car.
S18.340	to deny	maṟuttal	-	She denied she was the thief.
S18.350	to ask(2)	vēṇṭutal	'ask for something, request'	She asked for a glass of water.
S18.360	to promise	uṟutimoḻi	-	-
S18.370	to refuse	maṟuttal	-	-
S18.380	to forbid	taṭai ceytal	-	-
S18.390	to scold	tiṭṭutal	'to rebuke'	-
S18.410	to call(1)	varavaḻaittal	'to summon'	The king called his ministers for a meeting.
S18.420	to call(2)	aḻaittal	'to give a name'	The parents decided to call their son David.
S18.430	to announce	terivittal	-	-
S18.440	to threaten	miraṭṭutal	-	-
S18.450	to boast	taṟpukaḻkci	-	-
S18.510	to write	eḻututal	-	-
S18.520	to read	paṭittal	-	-
S18.560	the paper	kākitam	-	She took a piece of paper and wrote down her name.
S18.570	the pen	pōṉā	-	You must use a pen, not a pencil.
S18.610	the book	puttakam	-	-
S18.670	the poet	kaviñaṉ	-	-
S18.710	the flute	pullāṅkuḻal	-	He plays the flute and she plays the violin.
S18.720	the drum	mattaḷam	-	Don't beat the drum so hard, it's too loud.
S18.730	the horn or trumpet	tārai	-	-
S18.740	the rattle	kilukiluppai	'a wooden instrument that makes a loud knocking noise [used by people watching football games]'	-
S19.110	the country	nāṭu	-	He has traveled to Japan, China, India, and many other countries.
S19.120	the native country	taynāṭu	-	After the civil war ended, the refugees were able to return to their native country.
S19.150	the town	paṭṭaṇam	'an urban settlement'	Farmers come into town to sell their produce.
S19.160	the village	kirāmam	'a rural settlement'	The farmers' fields are near their village.
S19.170	the boundary	ellai	-	The province boundary is also the border between the two countries.
S19.210	the people	makkaḷ	'the populace, the inhabitants of a country (as opposed to the ruling class)'	The president is unpopular, but the people adore his daughter.
S19.230	the clan	kulam	'extended family'	The entire clan lives in one large house.
S19.240	the chieftain	ātivācitalaivaṉ	'leader/ruler of a tribe/clan'	-
S19.250	the walking stick	ūṉṟukōl	-	-
S19.310	to rule or govern	āṭciceytal	-	The president ruled the country for 25 years.
S19.320	the king	rājā	-	King David
S19.330	the queen	rāṇi	'female monarch', not 'king's wife'	Queen Elizabeth
S19.360	the noble	pirapu	-	Nobles are exempt from paying taxes.
S19.370	the citizen	kuṭimakaṉ	-	a citizen of Germany
S19.410	the master	ejmāṉ	as opposed to 'slave, servant'	-
S19.420	the slave	aṭimai	-	-
S19.430	the servant	vēlaiyāḷ	-	-
S19.440	the freeman	cutantiramaṉitar	-	His mother was a slave, but his father was a freeman.
S19.450	to command or order	āṇaiyiṭutal	'tell someone to do something, using one's authority or power'	The officer commanded them to line up against the wall.
S19.460	to obey	kīḻppaṭittal	-	Soldiers are expected to obey their superiors.
S19.470	to permit	aṉumatittal	-	I am afraid I cannot permit my daughter to marry you.
S19.510	the friend	naṇpar	-	-
S19.520	the enemy	etiri	-	-
S19.540	the neighbour	aṇṭaiyar	-	It's hard to sleep because the neighbors are noisy.
S19.550	the stranger	anniyar	'someone whom one does not know'	She's not afraid of strangers.
S19.560	the guest	viruntāḷi	-	-
S19.570	the host	viruntōmpi	-	The host offered his guests some wine.
S19.580	to help	utavutal	-	-
S19.590	to prevent	taṭuttal	-	The police prevented the demonstrators from entering the building.
S19.610	the custom	vaḻakkam	-	-
S19.620	the quarrel	caccaravu	-	We have a quarrel with the neighbors over their noise.
S19.630	the plot	cūḻcci	'conspiracy'	There was a plot to kill the queen.
S19.650	to meet	cantittal	-	We agreed to meet in front of the theatre.
S19.720	the prostitute	vipaccāri	-	-
S20.110	to fight	caṇṭai	-	The two tribes have been fighting for weeks.
S20.130	the war or battle	yuttam	-	-
S20.140	the peace	amaiti	-	-
S20.150	the army	rāṇuvam	'military forces'	The Roman army conquered Jerusalem.
S20.170	the soldier	paṭaivīrar	-	-
S20.210	the weapons	āyutaṅkaḷ	-	-
S20.220	the club	kuṇṭāntaṭi	'large stick used as weapon'	-
S20.222	the battle-axe	pōrkkōṭāri	-	-
S20.230	the sling		-	-
S20.240	the bow	vil	'used to shoot arrows'	-
S20.250	the arrow	ampu	'used as a weapon'	-
S20.260	the spear	īṭṭi	-	-
S20.270	the sword	vāḷ	'metal weapon with a handle, blade , and sheath'	-
S20.280	the gun	tuppākki	'rifle'	She shot the thief with a gun.
S20.310	the armour	kāppuc cātaṉam	'metal or leather clothing worn by soldiers in former times to protect their body'	The knight wore a shining armor.
S20.330	the helmet	talaikkavacam	-	Put on your helmet when you ride a motorcycle.
S20.340	the shield	kavacam	-	He held up his shield to protect his head from the attack.
S20.350	the fortress	kōṭṭai	-	-
S20.360	the tower	kōpuram	-	From the tower you can see the entire town.
S20.410	the victory	veṟṟi	-	-
S20.420	the defeat	tōlvi	-	-
S20.430	the attack	tākkutal	-	-
S20.440	to defend	taṟkāttal	-	He defended himself but the robber took his wallet.
S20.450	to retreat	piṉvāṅkutal	-	-
S20.460	to surrender	caraṇ	-	-
S20.470	the captive or prisoner	kaiti	-	-
S20.471	the guard	meykkāppāḷar	-	I wanted to go in but the guard wouldn't let me.
S20.480	the booty		-	-
S20.490	the ambush	pāyap patuṅkutal	-	-
S20.510	the fisherman	mīṉavar	-	-
S20.520	the fishhook	tūṇṭil mūḷ	-	-
S20.530	the fishing line	taṅkūci	-	-
S20.540	the fishnet	mīṉvalai	-	-
S20.550	the fish trap		-	-
S20.560	the bait	irai	-	Worms are used as bait.
S20.610	to hunt	vēṭṭaiyāṭutal	-	-
S20.620	to shoot	cuṭutal	-	She shot the intruder with her gun.
S20.630	to miss	tavaṟutal	'miss a target'	He shot at the bird but missed it.
S20.640	the trap	poṟi	-	The hunter lay a trap for the bear.
S20.650	to trap	cikkavaittal	-	The hunter trapped a fox.
S21.110	the law	caṭṭam	'a rule that people in a particular country (or administrative area) must obey'	There ought to be a law against cutting down trees.
S21.150	the court	nītimaṉṟam	'(the judge and/or the jury in a) place where all the information concerning a crime is given so that it can be judged'	-
S21.160	to adjudicate	tīrmāṉittal	'decide whether someone is guilty of a crime in court'	-
S21.170	the judgment	tīrppu	'official decision given by a judge or a court of law'	-
S21.180	the judge	nītipati	-	-
S21.210	the plaintiff	vāti	-	-
S21.220	the defendant	pirativāti	-	-
S21.230	the witness	cāṭci	-	-
S21.240	to swear	cattiyañceytal	'make a public official promise, especially in a court of law'	I swear to tell the truth.
S21.250	the oath	uṟutimoḻi	'act of swearing'	-
S21.310	to accuse	kuṟṟañcāṭṭutal	-	She accused him of stealing her purse.
S21.320	to condemn	kaṇṭittal	to find guilty or to sentence	The judge condemned the defendant and sentenced him to two years in prison.
S21.330	to convict		'to find guilty'	He was convicted and sentenced to life in prison.
S21.340	to acquit	viṭuvikkappaṭutal	-	The defendant was acquitted of all charges.
S21.350	guilty	kuṟṟamūḷḷa	-	The judge found the defendant guilty.
S21.360	innocent	appāvi	-	He was punished even though he was innocent.
S21.370	the penalty or punishment	taṇṭaṉai	-	-
S21.380	the fine	aparātam	-	I had to pay a fine of $100 for speeding.
S21.390	the prison	ciṟai	-	-
S21.420	the murder	kolai	'the crime of deliberately killing someone'	Murder is punished very severely.
S21.430	the adultery	kūṭā oḻukkam	-	-
S21.440	the rape	kaṟpaḻittal	-	-
S21.460	the arson	tīvaippu	'deliberately setting fire to something to cause damage'	-
S21.470	the perjury	poyccāṭciyam	-	-
S21.510	to steal	tiruṭutal	-	-
S21.520	the thief	tiruṭaṉ	-	-
S22.110	the religion	matam	-	-
S22.120	the god	iṟaivaṉ	-	-
S22.130	the temple	kōyil	'general term for house of worship'	-
S22.140	the altar	pūjai māṭam	'a raised place on which religious rites are performed'	-
S22.150	the sacrifice	tiyākam	'ritual killing of an animal'	-
S22.160	to worship	vaḻipaṭutal	'to perform a rite in honor of a deity'	-
S22.170	to pray	pirāttaṉai	'to ask a deity for something'	The farmers prayed for rain.
S22.180	the priest	matakuru	'clergy of any religion'	-
S22.190	holy	paricuttamāṉa	-	-
S22.220	to preach	upatēci	-	-
S22.230	to bless	ācirvati	-	-
S22.240	to curse	cāpamiṭutal	-	-
S22.260	to fast	viratam	'to refrain from eating'	-
S22.310	the heaven	cuvarkkam	'the abode of deities'	-
S22.320	the hell	narakam	-	-
S22.350	the demon	arakkaṉ	'evil spirit'	-
S22.370	the idol	vikkirakam	'statue of a deity'	-
S22.420	the magic	māyājālam	-	-
S22.430	the sorcerer or witch	cūṉiyakkāri	-	-
S22.440	the fairy or elf	tēvatai	-	-
S22.450	the ghost	pēy	-	-
S22.470	the omen	cakuṉam	-	-
