S09.222	to chop	तुकडे करणे	t̪ukaɖe karaɳe		chopping wood for the fire
S09.223	to stab	टोकदार हत्याराने भोसकणे	ʈokad̪aːr hat̪jaːraːn̪e bʱosakaɳe		Brutus stabbed Caesar to death.
S09.230	the knife(2)	सुरी	suriː	knife for preparing food	To chop the onions I need a knife.
S09.240	the scissors or shears	कात्री	kaːt̪riː		--
S09.250	the axe/ax	कुर्‍हाड 	kurhaːɖ		--
S09.251	the adze	तासणी	t̪aːsaɳiː		--
S09.260	to break	फोडणे	pʰoɖaɳe		The thieves got into the house by breaking a window.
S09.261	broken	मोडलेला	moɖalelaː		The radio is broken, it won't turn on.
S09.270	to split	वाटणे, उभा चिरणे, फाटणे	vaːʈaɳe, ubʱaː tʃiːraɳe, pʰaːʈaɳe		This log is too large, we have to split it into two.
S09.280	to tear	फाडणे	pʰaːɖaɳe		She tore a piece of her blouse to use as a bandange.
S09.290	to skin	साल काढणे	saːl kaːɖʱaɳe		The cook skinned the chicken before frying it.
S09.310	to rub	घासणे	gʱaːsaɳe		He rubbed the fragrant leaves between his fingers.
S09.3110	to wipe	पुसणे	pusaɳe		The waiter wiped the table with a dirty rag.
S09.320	to stretch	ताणणे, ताणून लांब करणे	t̪aːɳaɳe, t̪aɳuːn̪ laːmb karaɳe		Don't stretch the rubber band too much.
S09.330	to pull	ओढणे, खेचणे	oɖʱaɳe, kʰetʃaɳe		Help me move the pianoː you push and I'll pull.
S09.340	to spread out	पघळणे	pagʱaɭaɳe		They spread out the mat on the ground and sat on it.
S09.341	to hang up	लटकविणे	laʈakaviɳe		Hang your coat up on the hook.
S09.342	to press	दाबणे	d̪aːbaɳe		The little boys pressed their noses against the glass.
S09.343	to squeeze	पिळून काढणे	piɭuːn̪ kaːɖʱaɳe		She squeezed some oranges and drank the juice.
S09.350	to pour	ओतणे	ot̪aɳe		He poured the wine into the glass.
S09.360	to wash	पाण्याने धुणे	paːɳjaːn̪e d̪ʱuɳe		She washed her son's feet.
S09.370	to sweep	झाडणे	dʒʱaːɖaɳe		He swept the path in front of the house.
S09.380	the broom	केरसुणी, झाडू	kersuɳiː, dʒʱaːɖuː		--
S09.422	the tool	साधन, हत्यार	saːd̪ʱan̪, hat̪jaːr		--
S09.430	the carpenter	सुतार	sut̪aːr		--
S09.440	to build	उभारणे	ubʱaːraɳe		build a house
S09.460	to bore	भोक पाडणे	bʱok paːɖaɳe		--
S09.461	to hollow out	-	-		--
S09.480	the saw	करवत	karavat̪		One needs a saw to cut down a tree.
S09.490	the hammer	हातोडा, हातोडी	haːt̪oɖaː, haːt̪oɖiː		--
S09.500	the nail	खिळा	kʰiɭaː		--
S09.560	the glue	डिंक	ɖiŋk		--
S09.600	the blacksmith	लोहार	lohaːr		--
S09.610	to forge	-	-		From a piece of scrap iron, the blacksmith forged a sword blade.
S09.620	the anvil	लोखंडाचा मोठा तुकडा, घण	lokʰan̪ɖaːtʃaː moʈʰaː t̪ukaɖaː, gʱaɳ		--
S09.630	to cast	साच्यात ओतणे	saːtʃjaːt̪ ot̪aɳe		The goldsmith melted the coins and cast them into a goblet.
S09.640	the gold	सोने	son̪e		The bracelet is made of gold.
S09.650	the silver	चांदी	tʃaːn̪d̪iː		The necklace is made of silver.
S09.660	the copper	तांबे	t̪aːmbe		The coin is made of copper.
S09.670	the iron	लोखंड	lokʰan̪ɖa		--
S09.680	the lead	शिसे	ɕise		--
S09.690	the tin or tinplate	कथील	kat̪ʰiːl		The cup was made of tin.
S09.710	the potter	कुंभार	kumbʱaːr		The potter made jars.
S09.720	to mould/mold	साच्यात घालून आकार देणे	saːtʃjaːt̪  gʱaluːn̪ aːkaːr d̪eɳe		She molded the clay into a dish before firing it.
S09.730	the clay	चिकणमाती	tʃikaɳamaːt̪iː		--
S09.740	the glass	काचेची खिडकी	kaːtʃetʃiː kʰiɖkiː 		The window is made of glass.
S09.750	to weave or plait/braid	विणणे, गोफणे	viɳaɳe, gopʰaɳe		--
S09.760	the basket	 टोपली	ʈopaliː		She carried the fruit home in a basket.
S09.770	the mat	चटई	tʃaʈaiː		--
S09.771	the rug	गालीचा	gaːliːtʃaː		--
S09.780	the netbag	जाळीची पिशवी	dʒaːɭiːtʃː piɕaviː		--
S09.790	the fan	पंखा	paŋkʰaː		The lady had a delicate fan made of sandalwood.
S09.791	to fan	-	-		People in the audience were fanning themselves with their programmes.
S09.810	to carve	कोरून आकार देणे	koruːn̪ aːkaːr d̪eɳe		Michaelangelo carved this figure from a single block of marble.
S09.820	the sculptor	मूर्तिकार	muːrt̪ikaːr		Rodin was a French sculptor.
S09.830	the statue	पुतळा, प्रतिमा	put̪aɭaː, prat̪imaː		The sculptor made a statue of a woman.
S09.840	the chisel	छीन्नी	tʃʰiːn̪n̪iː		--
S09.8700	the boomerang	-	-		The boomerang hit the wallaby and then came back to the hunter.
S09.880	the paint	रंग	raŋg		--
S09.890	to paint	रंगवणे	raŋgavaɳe		We need to paint our house.
S09.9000	to draw water	पाणी उपसणे	paːɳiː upasaɳe		She lowered the bucket into the well and drew water.
S09.9100	the peg	खुंटी, खीळ	kʰun̪ʈiː, kʰiːɭ		The scouts fastened the tent to the ground with wooden pegs.
S09.9200	the tumpline	-	-		--
S09.9300	the whetstone	धार लावायचा दगड	d̪ʱaːr laːvaːjatʃaː d̪agaɖ 		Before cutting the meat, he sharpened his knife with a whetstone.
S09.99915	the pencil	शिस पेन्सिल	ɕis pen̪sil		
S09.99916	the rust	गंज	gan̪dʒ		
S09.99917	the sack	पोते	pot̪e		
S09.99925	the manioc squeezer	-	-		
S09.99928	to barbecue	भाजणे	bʱaːdʒaɳe		
S09.99929	to close	बंद करणे	ban̪d̪  karaɳe		
S09.99930	to draw	काढणे	kaːɖʱaɳe		
S09.99931	to dwell	राहणे, वस्ती करणे	raːhaɳe, vast̪iː karaɳe		
S09.99934	to prepare	तयार करणे	t̪ajaːr karaɳe		
S09.99936	to smear	माखणे, डाग पाडणे, फासणे	maːkʰaɳe, ɖaːg paːɖaɳe, pʰaːsaɳe		
S09.99938	to support	आधार देणे, टेकू देणे	aːd̪ʱaːr d̪eɳe, ʈekuː d̪eɳe		
S10.110	to move	हलवणे, सरकवणे	halavaɳe, sarakavaɳe		This rock is so heavy that it cannot be moved.
S10.120	to turn	वळणे	vaɭaɳe		to turn one's head
S10.130	to turn around	गोल फिरणे	gol pʰiraɳe		He heard someone call out his name and turned around.
S10.140	to wrap	लपेटणे	lapeʈaɳe		He wrapped the fish in leaves and steamed it.
S10.150	to roll	गुंडाळी	gun̪ɖaːɭiː		He rolled the log down the hill.
S10.160	to drop	पाडणे	paːɖan̪e		We dropped the stone into the water.
S10.170	to twist	पिळणे	piɭaɳe		She twisted the wire around the branch.
S10.210	to rise	उदय होणे, वर जाणे	ud̪aj hoɳe, var dʒaːɳe		The sun rises in the east.
S10.220	to raise or lift	वर उचलणे	var utʃalaɳe		--
S10.230	to fall	खाली पडणे, कोसळणे	kʰaːliː paɖan̪e, kosaɭaɳe		The ripe coconut fell on the ground.
S10.240	to drip	थेंब थेंब गळणे, गाळणे	t̪ʰemb t̪ʰemb gaɭaɳe, gaːɭaɳe		The tap is dripping, shut it tightly!
S10.250	to throw	फेकणे, टाकणे	pʰekaɳe, ʈaːkaɳe		Don't throw stones, it's dangerous!
S10.252	to catch	पकडणे	pakaɖaɳe		She caught the ball and passed it to her team mate.
S10.260	to shake	हलवणे	halavaɳe		Shake the bottle before pouring out the sauce.
S10.320	to flow	वाहणे	vaːhaɳe		The river flows to the sea.
S10.330	to sink	बुडणे	buɖaɳe		The coconut fell into the water and sank.
S10.340	to float	तरंगणे 	t̪araŋgaɳe		The raft floated on the river.
S10.350	to swim	पोहणे	pohaɳe		He drowned because he could not swim.
S10.351	to dive	सूर मारणे, पाण्यात बुडी मारणे	suːr maːraɳe, paːɳjaːt̪ buɖiː maːraɳe		Diving too deeply is dangerous.
S10.352	to splash	पाणी उडवणे	paːɳiː uɖavaɳe		The girl splashed water in the boy's face.
S10.360	to sail	समुद्र सफर करणे	samud̪ra sapʰar karaɳe 		The ship sailed from America to Australia.
S10.370	to fly	हवेत उडणे	havet̪ uɖaɳe		Look at that bird flying up in the sky!
S10.380	to blow	वाहणे	vaːhaɳe		The wind is blowing hard.
S10.410	to crawl	रांगणे, सरपटत जाणे	raŋgaɳe, sarapaʈat̪ dʒaːɳe		The baby is still crawling, it can't walk yet.
S10.412	to kneel	गुडघे टेकणे	guɖagʱe ʈekaɳe		The messenger kneeled before the king.
S10.413	to crouch	वाकणे	vaːkaɳe		She crouched under the sink to fix the pipes.
S10.420	to slide or slip	घसरणे	gʱasaraɳe		--
S10.430	to jump	उडी मारणे	uɖiː maːraːɳe		The children were so happy they jumped up and down.
S10.431	to kick	लाथ मारणे	laːt̪ʰ maːraːɳe		He kicked the ball.
S10.440	to dance	न्रुत्य करणे	n̪rut̪ja karaɳe		Though the music stopped they kept on dancing.
S10.450	to walk	चालणे	tʃaːlaɳe		The children walk to school every day.
S10.451	to limp	लंगडत चालणे	laŋgaɖat̪  tʃaːlaɳe		After his foot injury he limped for months.
S10.460	to run	पळणे	paɭaɳe		They ran all the way to school.
S10.470	to go	जाणे, निघुन जाणे	dʒaːɳe, n̪igʱun̪ dʒaːɳe		Sometimes I go to school by car, sometimes on foot.
S10.471	to go up	वर जाणे	var dʒaːɳe		I went up on the roof to get a better view.
S10.472	to climb	चढणे	tʃaɖʱaɳe		If you want to pick mangos, you must climb the tree.
S10.473	to go down	खाली येणे	kʰaːliː jeɳe		Come down from the roof or you'll fall down.
S10.474	to go out	बाहेर जाणे	baːher dʒaːɳe		Get out of here before you get hurt!
S10.480	to come	आत येणे	aːt̪ jeɳe		When I came to school it was still closed.
S10.481	to come back	परत येणे	parat̪ jeɳe		He left and then came back an hour later.
S10.490	to leave	निघणे	n̪igʱaɳe		The guest arrived yesterday and left this morning.
S10.491	to disappear	दिसेनासा होणे	d̪isen̪aːsaː hoɳe		The man disappeared without a trace.
S10.510	to flee	पळून जाणे	paɭuːn̪ dʒaːɳe		Because of the fire they had to flee their home.
S10.520	to follow	मागोमाग जाणे 	maːgomaːg dʒaːɳe		I came here first, my family followed me later.
S10.530	to pursue	पाठलाग करणे	paːʈʰlaːg kaːraɳe		The policeman pursued the thief.
S10.550	to arrive	येणे	jeɳe		The guest arrived yesterday and left this morning.
S10.560	to approach	आगमन, जवळ येणे	aːgaman̪, dʒavaɭ jeɳe		As we approached the city we could see the lights in the distance.
S10.570	to enter	आत येणे, प्रवेश करणे	aːt̪  jeɳe, praveɕ karaɳe		She entered the room and sat down.
S10.5800	to go or return home	घरी परत येणे	gʱariː parat̪  jeɳe		After working in the field the farmer went home.
S10.610	to carry	घेऊन जाणे	gʱeuːn̪ dʒaːɳe		She carried her baby home.
S10.612	to carry in hand	हातात घेऊन येणे	haːt̪aːt̪ gʱeuːn̪ jeɳe		She carried a stone in her hand.
S10.613	to carry on shoulder	खांद्यावरून वाहून नेणे	kʰaːn̪d̪jaːvaruːn̪ vaːhuːn̪ n̪eɳe		He carried the books on his shoulder.
S10.614	to carry on head	डोक्यावरून वाहून नेणे	ɖokjaːvaruːn̪ vaːhuːn̪ n̪eɳe		She carried the fruit basket on her head.
S10.615	to carry under the arm	हाताखालून वाहून नेणे	haːt̪aːkʰaːluːn̪ vaːhuːn̪ n̪eɳe		She carried her bag under her arm.
S10.620	to bring	आणणे, घेऊन येणे	aːɳaɳe, gʱeuːn̪ jeɳe		Please bring me the book you are holding.
S10.630	to send	पाठवणे	paːʈʰavaɳe		She sent her parents some money.
S10.640	to lead	नेतृत्व करणे	n̪et̪rut̪va karaɳe		The dog led the hunter to the fox.
S10.650	to drive	चालवणे	tʃaːlavaɳe		He can drive a car, but not a truck.
S10.660	to ride	हाकणे	haːkaɳe		She rides her horse to work every day.
S10.670	to push	लोटणे, ढकलणे	loʈaɳe, ɖʱakalaɳe		Don't push me or I'll fall down.
S10.710	the road	रस्ता	rast̪aː		Many cars drove up and down the road.
S10.720	the path	वाट	vaːʈ		The path leads from the house to the field.
S10.740	the bridge	पूल	puːl		A beautiful bridge stood over the river.
S10.750	the cart or wagon	गाडा	gaːɖaː		The cart was pulled by a horse.
S10.760	the wheel	चाक, चक्र	tʃaːk, tʃakra		The car has four wheels.
S10.770	the axle	आस, कणा	aːs, kaɳaː		--
S10.780	the yoke	कावड	kaːvaɖ 		--
S10.7900	the sledge/sled	लोहाराचा हातोडा, घण	lohaːraːtʃaː haːt̪oɖaː, gʱaɳ		--
S10.810	the ship	जहाज, गलबत	dʒahaːdʒ, galabat̪		--
S10.830	the boat	नाव, होडी, बोट	n̪aːv, hoɖiː, boʈ		--
S10.831	the canoe	पाडाव	paːɖaːv		--
S10.832	the outrigger	होडीची उलंडी	hoɖiːtʃiː ulan̪ɖiː		--
S10.840	the raft	तराफा	t̪araːpʰaː		--
S10.850	the oar	वल्हे, वल्हव	valhe, valhav		--
S10.851	the paddle	लहान (रुंद पात्याचे) वल्हे, वल्हव	lahaːn̪ (rund̪ paːt̪jaːtʃe) valhe, valhav		--
S10.852	to row	वल्हवणे	valhavaɳe		--
S10.860	the rudder	जहाज, विमान यांचे रडर	dʒahaːdʒ, vimaːn̪ jaːn̪tʃe raɖar		--
S10.870	the mast	रेडिओचा खांब	reɖiotʃaː kʰaːmb		--
S10.880	the sail	शीड 	ɕiːɖ		--
S10.890	the anchor	गलबताचा नांगर	galabat̪aːtʃaː n̪aŋgar		--
S10.910	the port	बंदर	ban̪d̪ar		--
S10.920	to land	भूभाग, जमीन	bʱuːbʱaːg, dʒamiːn̪		--
S10.99901	to accompany	बरोबर जाणे, साथ देणे	barobar dʒaːɳe, saːt̪ʰ d̪eɳe		
S10.99903	to carry on the back	पाठीवर घेऊन जाणे	paːʈʰiːvar gʱeun̪ dʒaːɳe		
S10.99904	to dip	बुडवणे, खाली झेप घेणे	buɖavaɳe, kʰaːliː dʒʱep gʱeɳe		
S11.110	to have	असणे	asaɳe		The boy has a flower in his hand.
S11.120	to own	चा मालक असणे 	tʃaː maːlak asaɳe		The woman owns a car.
S11.130	to take	धरणे, पकडणे	d̪ʱaraɳe, pakaɖaɳe		I took my bag and walked to the market square.
S11.140	to grasp	घट्ट पकडणे	gʱaʈʈa pakaɖaɳe		Make sure you grasp the rope with both hands.
S11.150	to hold	धरणे	d̪ʱaraɳe		I held the baby in my arms.
S11.160	to get	मिळवणे	miɭavaɳe		--
S11.170	to keep	ठेवणे, पाळणे	ʈʰevaɳe, paːɭaɳe		I like the hat you gave me and I'd like to keep it.
S11.180	the thing	वस्तु, पदार्थ	vast̪u, pad̪aːrt̪ʰ		My brother is rich, and many things in his house are never used.
S11.210	to give	देणे, देऊन टाकणे	d̪eɳe, d̪euːn̪ ʈaːkaɳe		The girl gave the boy a flower.
S11.220	to give back	परत देणे	parat̪ d̪eɳe		I lent you my watch, and you haven't given it back yet.
S11.240	to preserve	जतन करून ठेवणे,जपून ठेवणे	dʒat̪an̪ karuːn̪ ʈʰevaɳe, dʒapuːn̪  ʈʰevaɳe		I think these traditional customs should be preserved. / The wreck was preserved by the muddy sea bed.
S11.250	to rescue	सुटका करणे	suʈakaː karaɳe		He saved his friend from drowning.
S11.270	to destroy	मोडून तोडून टाकणे, नाश करणे	moɖuːn̪  t̪oɖuːn̪  ʈaːkaɳe, n̪aːɕ karaɳe		The school was completely destroyed by fire.
S11.280	to injure	ईजा करणे, दुखापत करणे	iːdʒaː karaɳe, d̪ukʰaːpat̪  karaɳe		The falling tree injured two loggers.
S11.2900	to damage	हानी, नुकसान	haːn̪iː, n̪ukasaːn̪		The fire damaged the house but it was quickly repaired.
S11.310	to look for	शोधणे	ɕod̪ʱaɳe		I am looking for my purse; I must have lost it on my way.
S11.320	to find	शोध लागणे, आढळणे, गवसणे	ɕod̪ʱa laːgaɳe, aːɖʱaɭaɳe, gavasaɳe		I had lost my purse but I found it again.
S11.330	to lose	मुकणे, हरवणे, तोटा होणे	mukaɳe, haravaɳe, t̪oʈaː hoɳe		I had lost my purse but I found it again.
S11.340	to let go	दवडणे	d̪avaɖaɳe		She let go of the rope.
S11.430	the money	पैसा, रक्कम	pɛsaː, rakkam		A thousand dollars is a lot of money.
S11.440	the coin	नाणे	n̪aːɳe		I don't have any coins left, only paper money.
S11.510	rich	श्रीमंत, मौल्यवान	ɕriːmant̪, mɔljavaːn̪		The beggar invested his money so well that he became rich.
S11.520	poor	गरीब	gariːb		After he became rich, he donated a lot of money to poor people.
S11.530	the beggar	भिकारी	bʱikaːriː		The beggar collected money in a cup.
S11.540	stingy	कंजूष,चिककू	kan̪dʒuːʂ, tʃikkuː		He is so stingy he doesn't heat his house even in winter.
S11.610	to lend	उसने देणे	usan̪e d̪eɳe		Can you lend me your ladder?
S11.620	to borrow	कर्ज काढणे	kardʒa kaːɖʱaɳe		Can I borrow your ladder?
S11.630	to owe	देणे असणे, देणे लागणे	d̪eɳe asaɳe, d̪eɳe laːgaɳe		My brother owes me 100 Euros.
S11.640	the debt	कर्ज	kardʒ		He now had enough money to pay off his father's outstanding debts.
S11.650	to pay	अदा करणे	ad̪aː karaɳe		I paid 100 Euros for this book.
S11.660	the bill	हुंडी, बिल	hun̪ɖiː, bil		--
S11.690	the tax	कर	kar		If you don't pay your taxes, you go to jail.
S11.770	to hire	भाड्याने जागा देणे, घेणे	bʱaːɖjaːɳe dʒːgaː d̪eɳe, gʱeɳe		We need to hire/employ more workers if we want to finish the task in time.
S11.780	the wages	पगार	pagaːr		The job's not very exciting, but he earns a good wage.
S11.790	to earn	कमावणे, मिळवणे	kamaːvaɳe, miɭavaɳe		The job's not very exciting, but he earns a good wage.
S11.810	to buy	विकत घेणे 	vikat̪ gʱeɳe		I bought ten bananas for a dollar.
S11.820	to sell	विकणे	vikaɳe		He sold his car for five thousand Euros.
S11.830	to trade or barter	आयात निर्यात व्यापार करणे	aːjaːt̪ n̪irjaːt̪ vjaːpaːr karaɳe		The farmer traded his cow for three goats.
S11.840	the merchant	व्यापारी	vjaːpaːriː		--
S11.850	the market	बाजार	baːdʒːr		He is going to the market to buy vegetables.
S11.860	the shop/store	दुकान, जागा	d̪ukaːn̪, dʒaːgaː		There are no shops in the market, only open stalls.
S11.870	the price	किंमत	kimmat̪		The price of these bananas is two dollars a bunch.
S11.880	expensive	महाग	mahaːg		Mangos are more expensive than bananas.
S11.890	cheap	स्वस्त	svast̪		Bananas are so cheap even poor people can afford them.
S11.910	to share	वाटून घेणे 	vaːʈuːn̪		The girl shared the cookies with her brother.
S11.920	to weigh	वजन करणे, तोल करणे	vadʒan̪ karaɳe, t̪ol karaɳe		The bag weighs 10 kilograms.
S11.99904	the property	मालमत्ता	maːlmat̪t̪aː		
S11.99907	to receive	मिळणे, घेणे, स्वागत करणे	miɭaɳe, gʱeɳe, svaːgat̪ karaɳe		
S12.0100	after	नंतर, मागोमाग	n̪an̪t̪ar, maːgomaːg		After the storm we went outside again.
S12.0110	behind	पाठीमागे, आड, मागे	paːʈʰiːmaːge, aːɖ, maːge 		I can't see the tree, it's behind the house.
S12.0120	in	आत	aːt̪		--
S12.0130	at	कडे	kaɖe		--
S12.0200	beside	जवळ, बाजूला	dʒavaɭ, baːdʒuːlaː		Beside the house there are some trees.
S12.0300	down	खाली	kʰaːliː		She looked down into the well.
S12.0400	before	अगोदर, पूर्वी	agod̪ar, puːrviː		Before the war people freely crossed the border.
S12.0410	in front of	पुढे	puɖʱe		In front of the house is a white gate.
S12.0500	inside	आत	aːt̪		What's inside the box?
S12.0600	outside	बाहेर	baːher		It's cold outside.
S12.0700	under	च्याखाली, च्यापेक्षा	tʃjaːkʰaːliː, tʃjaːpekɕaː		He hid under the table.
S12.0800	up	वर	var		She looked up into the sky.
S12.0810	above	वर, वरती	var, varat̪iː		Above the house flew a dove.
S12.110	the place	जागा, ठिकाण	dʒaːgaː, ʈʰikaːɳ		This place is too hot, let's look for a cooler place.
S12.120	to put	ठेवणे	ʈʰevaɳe		He put the book on the table.
S12.130	to sit	बसणे	basaɳe		Let's sit under the tree.
S12.140	to lie down	पहुडणे	pahuɖaɳe		She lay down in her bed but could not fall asleep.
S12.150	to stand	उभा राहणे	ubʱaː rahaːɳe		He got tired of standing and sat down.
S12.160	to remain	राहणे	raːhaɳe		I plan to remain here for a week.
S12.170	the remains	उरलेल्या वस्तु, अवशेष	uraleljaː vast̪u, avaɕeʂ		After the earthquake, some people continued to live in the remains of their homes.
S12.210	to gather	एकत्र गोळा करणे, जमवणे	ekat̪ra goɭa karaɳe, dʒamavaɳe		He gathered wild mushrooms for dinner.
S12.212	to pick up	गोळा करणे	goɭaː karaɳe		She picked up the stone and then threw it down again.
S12.213	to pile up	ढेपणे	ɖʱepaɳe		He piled up the mushrooms he had collected.
S12.220	to join	जोडणे	dʒoɖaɳe		He joined the two boards with nails.
S12.230	to separate	वेगळा करणे	vegaɭa karaɳe		He separated the two boards by pulling out the nails.
S12.232	to divide	विभागणे	vibʱaːgaɳe		She divided the bananas equally among the children.
S12.240	to open	उघडणे	ugʱaɖaɳe		He opened the door and went out.
S12.250	to shut	बंद करणे	ban̪̪̪̪̪̪d̪  karaɳe		After coming in, he shut the door.
S12.260	to cover	व्यापणे	vjaːpaɳe		He covered the child with a blanket.
S12.270	to hide	लपणे, लपवणे	lapaɳe, lapavaɳe		Hide your money here, so no one can find it.
S12.310	high	उंच	un̪̪̪̪̪̪tʃa		The eagle flew so high it was hardly visible.
S12.320	low	खाली	kʰaːliː		The bat flew so low its wings brushed against the bush.
S12.330	the top	अग्र	agra		The top of the tree caught fire.
S12.340	the bottom	बूड, तळ	buːɖ, t̪aɭ		The coin was lying on the bottom of the pond.
S12.350	the end(1)	शेवट	ɕevaʈ	(spatial)	At the end of the village stood a small house.
S12.352	pointed	टोक असलेला	ʈok asalelaː		He pierced the leather with a pointed knife.
S12.353	the edge	धार, कडा	d̪ʱaːr, kaɖaː		--
S12.360	the side	एक बाजू	ek baːdʒuː		There were trees on both sides of the house.
S12.370	the middle	मधला, मधील	mad̪ʱalaː, mad̪ʱiːl		--
S12.410	right(1)	उजवी	udʒaviː		on the right side
S12.420	left	डावी	ɖaːviː		on the left side
S12.430	near	नजीक	n̪adʒiːk		She was standing near enough to hear what they said.
S12.440	far	दूरचा,पलीकडचा	d̪uːratʃaː, paliːkaɖatʃaː		--
S12.450	the east	पूर्व	puːrva		--
S12.460	the west	पश्चिम	paɕtʃɪm		--
S12.470	the north	उत्तर	ut̪t̪ar		--
S12.480	the south	दक्षीण	d̪akɕiːɳ		--
S12.530	to grow	उगवणे, वाढणे, पिकणे	ugavaɳe, vaːɖʱaɳe, pikaɳe		--
S12.540	to measure	मापणे	maːpaɳe		--
S12.541	the fathom	मोजण्याचे मापन	modʒɳjaːtʃe maːpan̪		--
S12.550	big	मोठा	moʈʰaː		--
S12.560	small	लहान	lahaːn̪ 		--
S12.570	long	लांब	laːmb		--
S12.580	tall	उंच	un̪tʃa		--
S12.590	short	छोटा, लहान	tʃʰoʈaː, lahaːn̪		--
S12.610	wide	रुंद	run̪d̪		--
S12.620	narrow	अरुंद, संकुचित	arun̪d̪a, saŋkutʃit̪		--
S12.630	thick	जाड	dʒaːɖ 		a thick board
S12.650	thin	पातळ	paːt̪aɭ		a thin board
S12.670	deep	खोल	kʰol		--
S12.680	shallow	उथळ	ut̪ʰaɭ		--
S12.710	flat	सपाट, आडवा	sapaːʈ, aːɖavaː		--
S12.730	straight	सरळ, प्रामाणिक	saraɭ, praaːmaːɳik		--
S12.740	crooked	सरळ नसलेला	saraɭ n̪asalela		--
S12.750	the hook	आकडा	aːkaɖaː		--
S12.760	the corner	कोपरा	koparaː		--
S12.770	the cross	फुली	pʰuliː		--
S12.780	the square	चौकोन	tʃɔkon̪		--
S12.810	round	गोल	gol		--
S12.820	the circle	वर्तुळ	vart̪uɭ		--
S12.830	the ball	चेंडू	tʃen̪ɖuː		--
S12.840	the line	रेषा	reɕaː		--
S12.850	the hole	भोक	bʱok		--
S12.920	similar	सारखा	saːrakʰaː		--
S12.930	to change	बदलणे	bad̪alaɳe		The baby changed her life.
S12.99901	apart	एका बाजूला, अलग, सुटे	ekaː baːdʒuːlaː, alag, suʈe		
S12.99902	back	मागे	maːge		
S13.0100	one	एक	ek		one tree
S13.0200	two	दोन	d̪on̪		two trees
S13.0300	three	तीन	t̪iːn̪		three trees
S13.0400	four	चार	tʃaːr		four trees
S13.0500	five	पाच	paːtʃ		five trees
S13.0600	six	सहा	sahaː		six trees
S13.0700	seven	सात	saːt̪		seven trees
S13.0800	eight	आठ	aːʈh		eight trees
S13.0900	nine	नउ	n̪au		nine trees
S13.100	ten	दहा	d̪ahaː		ten trees
S13.101	eleven	अकरा	akaraː		eleven trees
S13.102	twelve	बारा	baːraː		twelve trees
S13.103	fifteen	पंधरा	pan̪d̪ʱaraː		fifteen trees
S13.104	twenty	वीस	viːs		twenty trees
S13.105	a hundred	शंभर	ɕambʱar		a hundred trees
S13.106	a thousand	हजार	hadʒaːr		a thousand trees
S13.107	to count	बेरीज करणे, मोजणे	beriːdʒ karaɳe,  modʒaɳe		The teacher was counting the children as they got on the bus.
S13.140	all	सर्व	sarva		All the children got on the bus.
S13.150	many	अनेक, पुष्कळ	an̪ek, puʂkaɭ		There are many children on the bus.
S13.160	more	जास्ती	dʒaːst̪iː		Today I found more mushrooms than yesterday.
S13.170	few	थोडे, अल्प	t̪ʰoɖe, alp		There are few mushrooms in this forest.
S13.180	enough	पुरेसा	puresaː		Today I found enough mushrooms for our supper.
S13.181	some	काही	kaːhiː		Today we found some mushrooms.
S13.190	the crowd	जमाव, गर्दी	dʒamaːv, gard̪iː		There was a large crowd of people waiting outside the theatre.
S13.210	full	पुर्ण	puraɳa		An empty pot is easier to carry than a full pot.
S13.220	empty	रिकामा	rikaːmaː		An empty pot is easier to carry than a full pot.
S13.230	the part	भाग	bʱaːg		The front part of the car was badly damaged.
S13.2310	the piece	तुकडा	t̪ukaɖa		a piece of cheese
S13.240	the half	अर्धा	ard̪ʱaː		She cut the banana in two halves and gave one half to her husband.
S13.330	only	फक्त	pʰakt̪a		Saturn is the only planet with rings.
S13.3310	alone	एकटा	ekaʈaː		Don't leave me alone.
S13.340	first	पहीला	pahiːlaː		You are the first person I see today.
S13.350	last	शेवटचा	ɕevaʈatʃaː		You were last person I saw before going to bed.
S13.360	second	दुसरा	d̪usaraː		You are the second person I see today.
S13.370	the pair	जोडी	dʒoɖiː		a pair of shoes
S13.380	twice/two times	दोन वेळा	d̪on̪ veɭaː		He came over twice today.
S13.420	third	तिसरा	t̪isaraː		You are the third person I see today.
S13.440	three times	तीन वेळा	t̪iːn̪ veɭaː		He came over three times today.
S13.99901	a little	लहान, थोडेसे	lahaːn̪, t̪ʰoɖese		
S13.99902	by	जवळून	dʒavaɭuːn̪		
S13.99903	each or every	प्रत्येक, सर्व	prat̪jek, sarva		
S13.99904	the centigram	-	-		
S13.99905	the yard	-	-		
S13.99906	thirty	तीस	t̪iːs		
S13.99907	to fill	भरणे	bʱaraɳe		
S13.99908	to substitute	बदली म्हणून ठेवणे	bad̪aliː mhaɳuːn̪ ʈʰevaɳe		
S13.00000	zero	शुन्य	ɕun̪ja		The number ten is written as a one and a zero.
S14.110	the time	अवधि, वेळ	avad̪ʱi, veɭ		Only time can heal her pain.
S14.120	the age	वय	vaj		At this age the baby can only drink milk.
S14.130	new	नवीन, नूतन	n̪aviːn̪, n̪uːt̪an̪		I bought a new car.
S14.140	young	तरुण	t̪aruɳ		He is too young to eat solid foods.
S14.150	old	वयोवृद्ध	vajovrud̪d̪ʱa		She is so old that all her teeth are gone.
S14.160	early	लवकर	lavakar		Come early, otherwise you won't get any cake.
