ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
4-690-274-1,esee1248,Ese Ejja,138,šeweša-,Phonemic,bathe,key19581964;wyma1962;shoemaker,Also besa-.,,
4-680-274-1,esee1248,Ese Ejja,52,peo-peo-nahe,Phonemic,shiver,key19581964;wyma1962;shoemaker,,,
4-680-274-3,esee1248,Ese Ejja,52,kaka-kaka-nahe,Phonemic,shiver,key19581964;wyma1962;shoemaker,,,
4-660-274-1,esee1248,Ese Ejja,676,see-,Phonemic,defecate,key19581964;wyma1962;shoemaker,Also means 'intestine'.,,
4-650-274-1,esee1248,Ese Ejja,592,wia-,Phonemic,urinate,key19581964;wyma1962;shoemaker,,,
4-630-274-1,esee1248,Ese Ejja,1602,šeki-,Phonemic,wake up,key19581964;wyma1962;shoemaker,,,
4-620-274-1,esee1248,Ese Ejja,1920,xa-kawi-ɓaki-nahe,Phonemic,dream,key19581964;wyma1962;shoemaker,,,
4-612-274-1,esee1248,Ese Ejja,1983,yaka-nahe,Phonemic,snore,key19581964;wyma1962;shoemaker,,,
4-610-274-1,esee1248,Ese Ejja,1585,kawi-,Phonemic,sleep,key19581964;wyma1962;shoemaker,,,
4-610-274-3,esee1248,Ese Ejja,1585,kawe-ani,Phonemic,sleep,key19581964;wyma1962;shoemaker,,,
4-590-274-1,esee1248,Ese Ejja,319,sioka-,Phonemic,lick,key19581964;wyma1962;shoemaker,,,
4-580-274-1,esee1248,Ese Ejja,1403,šowika-,Phonemic,bite,key19581964;wyma1962;shoemaker,,,
4-570-274-1,esee1248,Ese Ejja,1278,ɓowi-,Phonemic,vomit,key19581964;wyma1962;shoemaker,Fluctuates with wowi-; mowi-.,,
4-560-274-1,esee1248,Ese Ejja,1440,kʷičo-hea-,Phonemic,spit,key19581964;wyma1962;shoemaker,,,
4-550-274-1,esee1248,Ese Ejja,126,šiši-,Phonemic,perspire,key19581964;wyma1962;shoemaker,,,
4-540-274-1,esee1248,Ese Ejja,1621,ači-,Phonemic,sneeze,key19581964;wyma1962;shoemaker,,,
4-530-274-1,esee1248,Ese Ejja,879,oho,Phonemic,cough,key19581964;wyma1962;shoemaker,,,
4-521-274-1,esee1248,Ese Ejja,162,heki-soɓo-,Phonemic,hiccough,key19581964;wyma1962;shoemaker,,,
4-520-274-1,esee1248,Ese Ejja,1028,xahea-nahe-aki-,Phonemic,"yawn, gape",key19581964;wyma1962;shoemaker,,,
4-510-274-1,esee1248,Ese Ejja,1407,wosi-wosi-,Phonemic,"breathe, breath",key19581964;wyma1962;shoemaker,,,
4-510-274-3,esee1248,Ese Ejja,1407,šexa-šexa-,Phonemic,"breathe, breath",key19581964;wyma1962;shoemaker,,,
4-464-274-1,esee1248,Ese Ejja,834,e-kii,Phonemic,buttocks,key19581964;wyma1962;shoemaker,,,
4-464-274-3,esee1248,Ese Ejja,834,e-xoɓoča,Phonemic,buttocks,key19581964;wyma1962;shoemaker,,,
4-463-274-1,esee1248,Ese Ejja,1745,e-ɗaasa,Phonemic,hip,key19581964;wyma1962;shoemaker,,,
4-462-274-1,esee1248,Ese Ejja,1681,e-mawawa,Phonemic,waist,key19581964;wyma1962;shoemaker,,,
4-461-274-1,esee1248,Ese Ejja,1991,e-see,Phonemic,"intestines, guts",key19581964;wyma1962;shoemaker,Also e-teexani.,,
4-461-274-3,esee1248,Ese Ejja,1991,see-sisi,Phonemic,"intestines, guts",key19581964;wyma1962;shoemaker,Also e-teexani.,,
4-460-274-1,esee1248,Ese Ejja,819,e-maxii,Phonemic,stomach,key19581964;wyma1962;shoemaker,,,
4-460-274-3,esee1248,Ese Ejja,819,teexani,Phonemic,stomach,key19581964;wyma1962;shoemaker,,,
4-451-274-1,esee1248,Ese Ejja,489,e-ɓetete,Phonemic,kidney,key19581964;wyma1962;shoemaker,,,
4-450-274-1,esee1248,Ese Ejja,1224,e-kakʷa ~ e-takʷa,Phonemic,liver,key19581964;wyma1962;shoemaker,The latter is also heard in Peru.,,
4-441-274-1,esee1248,Ese Ejja,688,e-šaho,Phonemic,lung,key19581964;wyma1962;shoemaker,,,
4-441-274-3,esee1248,Ese Ejja,688,hekišeha,Phonemic,lung,key19581964;wyma1962;shoemaker,,,
4-440-274-1,esee1248,Ese Ejja,1223,e-kihixi,Phonemic,heart,key19581964;wyma1962;shoemaker,,,
4-430-274-1,esee1248,Ese Ejja,1838,xono,Phonemic,navel,key19581964;wyma1962;shoemaker,Also means 'vine' 08.670.,,
4-412-274-1,esee1248,Ese Ejja,796,tooxo,Phonemic,"nipple, teat",key19581964;wyma1962;shoemaker,,,
4-410-274-1,esee1248,Ese Ejja,1402,tooxo,Phonemic,breast (of woman),key19581964;wyma1962;shoemaker,,,
4-400-274-1,esee1248,Ese Ejja,1592,e-seʔo,Phonemic,chest,key19581964;wyma1962;shoemaker,,,
4-400-274-3,esee1248,Ese Ejja,1592,e-kʷae,Phonemic,chest,key19581964;wyma1962;shoemaker,,,
4-393-274-1,esee1248,Ese Ejja,1201,e-kʷičo,Phonemic,feather,key19581964;wyma1962;shoemaker,Also e-kiya.,,
4-393-274-3,esee1248,Ese Ejja,1201,ɓoʔɓa,Phonemic,feather,key19581964;wyma1962;shoemaker,Also e-kiya.,,
4-393-274-5,esee1248,Ese Ejja,1201,eɲa,Phonemic,feather,key19581964;wyma1962;shoemaker,Also e-kiya.,,
4-392-274-1,esee1248,Ese Ejja,1257,e-kʷičo,Phonemic,wing,key19581964;wyma1962;shoemaker,,,
4-380-274-1,esee1248,Ese Ejja,1389,e-xioxi-sisi,Phonemic,toe,key19581964;wyma1962;shoemaker,The large toe is e-wasi-ai-ai.,,
4-374-274-1,esee1248,Ese Ejja,318,exioxi,Phonemic,footprint,key19581964;wyma1962;shoemaker,,,
4-372-274-1,esee1248,Ese Ejja,980,e-xioxi-kokaxi,Phonemic,heel,key19581964;wyma1962;shoemaker,Also e-xioxi-kixaxa.,,
4-371-274-1,esee1248,Ese Ejja,803,e-kiɓo,Phonemic,ankle,key19581964;wyma1962;shoemaker,,,
4-371-274-3,esee1248,Ese Ejja,803,e-xioxi-kokaxi,Phonemic,ankle,key19581964;wyma1962;shoemaker,,,
4-370-274-1,esee1248,Ese Ejja,1301,e-hioxi,Phonemic,foot,key19581964;wyma1962;shoemaker,,,
4-370-274-3,esee1248,Ese Ejja,1301,[or exioxi] ???e-wasi,Phonemic,foot,key19581964;wyma1962;shoemaker,,,
4-360-274-1,esee1248,Ese Ejja,1371,e-kʷio-šaxa,Phonemic,knee,key19581964;wyma1962;shoemaker,,,
4-351-274-1,esee1248,Ese Ejja,800,e-kise,Phonemic,thigh,key19581964;wyma1962;shoemaker,,,
4-350-274-1,esee1248,Ese Ejja,1297,e-kise,Phonemic,leg,key19581964;wyma1962;shoemaker,,,
4-350-274-3,esee1248,Ese Ejja,1297,e-ahoho,Phonemic,leg,key19581964;wyma1962;shoemaker,,,
4-344-274-1,esee1248,Ese Ejja,1258,e-me-kiši,Phonemic,fingernail,key19581964;wyma1962;shoemaker,Also e-wa-kiši.,,
4-342-274-1,esee1248,Ese Ejja,1781,e-me-ʔai,Phonemic,thumb,key19581964;wyma1962;shoemaker,,,
4-340-274-1,esee1248,Ese Ejja,1303,e-me-sisi,Phonemic,finger,key19581964;wyma1962;shoemaker,,,
4-331-274-1,esee1248,Ese Ejja,1183,e-me-xoto,Phonemic,palm of hand,key19581964;wyma1962;shoemaker,,,
4-330-274-1,esee1248,Ese Ejja,1277,e-me,Phonemic,hand,key19581964;wyma1962;shoemaker,,,
4-321-274-1,esee1248,Ese Ejja,799,e-me-kokaxi,Phonemic,wrist,key19581964;wyma1962;shoemaker,,,
4-321-274-3,esee1248,Ese Ejja,799,e-me-šošaxi,Phonemic,wrist,key19581964;wyma1962;shoemaker,,,
4-320-274-1,esee1248,Ese Ejja,981,e-ɓašo,Phonemic,elbow,key19581964;wyma1962;shoemaker,,,
4-312-274-1,esee1248,Ese Ejja,1886,enakʷiši,Phonemic,armpit,key19581964;wyma1962;shoemaker,,,
4-310-274-1,esee1248,Ese Ejja,1673,e-(y)aa,Phonemic,arm,key19581964;wyma1962;shoemaker,Same as 'branch' 08.550.,,
4-301-274-1,esee1248,Ese Ejja,172,e-ɓeyoxosa,Phonemic,shoulderblade,key19581964;wyma1962;shoemaker,,,
4-300-274-1,esee1248,Ese Ejja,1482,e-ɓaʔaxa,Phonemic,shoulder,key19581964;wyma1962;shoemaker,,,
4-300-274-3,esee1248,Ese Ejja,1482,e-ɓeyoxo,Phonemic,shoulder,key19581964;wyma1962;shoemaker,,,
4-290-274-1,esee1248,Ese Ejja,1346,e-kahaha,Phonemic,throat,key19581964;wyma1962;shoemaker,,,
4-281-274-1,esee1248,Ese Ejja,1347,e-piki,Phonemic,nape of neck,key19581964;wyma1962;shoemaker,,,
4-280-274-1,esee1248,Ese Ejja,1333,e-piki,Phonemic,neck,key19581964;wyma1962;shoemaker,,,
4-272-274-1,esee1248,Ese Ejja,1049,e-amaxa,Phonemic,molartooth,key19581964;wyma1962;shoemaker,,,
4-270-274-1,esee1248,Ese Ejja,1380,e'seʔ,Phonemic,tooth,key19581964;wyma1962;shoemaker,,,
4-271-274-1,esee1248,Ese Ejja,139,e-kʷiʔonoxi,Phonemic,gums,key19581964;wyma1962;shoemaker,,,
4-260-274-1,esee1248,Ese Ejja,1205,e-(y)ana,Phonemic,tongue,key19581964;wyma1962;shoemaker,,,
4-250-274-1,esee1248,Ese Ejja,478,e-kʷasa,Phonemic,lip,key19581964;wyma1962;shoemaker,,,
4-240-274-1,esee1248,Ese Ejja,674,e-naɓa,Phonemic,mouth,key19581964;wyma1962;shoemaker,Also 'mouth of river'.,,
4-231-274-1,esee1248,Ese Ejja,1178,e-wi-weha,Phonemic,nostril,key19581964;wyma1962;shoemaker,,,
4-230-274-1,esee1248,Ese Ejja,1221,e'wiʔ,Phonemic,nose,key19581964;wyma1962;shoemaker,,,
4-220-274-1,esee1248,Ese Ejja,1247,e-ša-xa,Phonemic,ear,key19581964;wyma1962;shoemaker,,,
4-214-274-1,esee1248,Ese Ejja,1540,e-ko-xa-ɲa,Phonemic,eyelash,key19581964;wyma1962;shoemaker,,,
4-214-274-3,esee1248,Ese Ejja,1540,e-ko-xa-šaɲawa,Phonemic,eyelash,key19581964;wyma1962;shoemaker,,,
4-213-274-1,esee1248,Ese Ejja,17,e-ko-xa-hei,Phonemic,eyelid,key19581964;wyma1962;shoemaker,Also e-ko-xa-dohošo-ina.,,
4-212-274-1,esee1248,Ese Ejja,1173,e-ko-xa-šaɲawa,Phonemic,eyebrow,key19581964;wyma1962;shoemaker,,,
4-210-274-1,esee1248,Ese Ejja,1248,e-ko-xa,Phonemic,eye,key19581964;wyma1962;shoemaker,,,
4-208-274-1,esee1248,Ese Ejja,1730,e-šemo,Phonemic,cheek,key19581964;wyma1962;shoemaker,,,
4-205-274-1,esee1248,Ese Ejja,123,e-ɓawa ~ e-pawa,Phonemic,forehead,key19581964;wyma1962;shoemaker,,,
4-207-274-1,esee1248,Ese Ejja,798,e-šemo-saʔ,Phonemic,jaw,key19581964;wyma1962;shoemaker,,,
4-204-274-1,esee1248,Ese Ejja,1560,e-ɓosi ~ e-bose,Phonemic,face,key19581964;wyma1962;shoemaker,,,
4-204-274-3,esee1248,Ese Ejja,1560,e-šemo,Phonemic,face,key19581964;wyma1962;shoemaker,,,
4-203-274-1,esee1248,Ese Ejja,1583,e-sapa-ɗoxo,Phonemic,brain,key19581964;wyma1962;shoemaker,Lit. 'poss-head-inside'. Also e-kipa.,,
4-202-274-1,esee1248,Ese Ejja,1605,sapa-xii,Phonemic,skull,key19581964;wyma1962;shoemaker,sapa is 'head'.,,
4-200-274-1,esee1248,Ese Ejja,1256,e-sapa,Phonemic,head,key19581964;wyma1962;shoemaker,,,
4-200-274-3,esee1248,Ese Ejja,1256,e-woxa,Phonemic,head,key19581964;wyma1962;shoemaker,,,
4-190-274-1,esee1248,Ese Ejja,1291,e-hakaxa,Phonemic,back,key19581964;wyma1962;shoemaker,Also e-ɗasa.,,
4-180-274-1,esee1248,Ese Ejja,1220,e-waʔo,Phonemic,tail,key19581964;wyma1962;shoemaker,,,
4-170-274-1,esee1248,Ese Ejja,1393,eši(ʔ)ana,Phonemic,horn,key19581964;wyma1962;shoemaker,,,
4-162-274-1,esee1248,Ese Ejja,801,e-ɗoxo-xanixi,Phonemic,rib,key19581964;wyma1962;shoemaker,eɗoxoho is 'inside'.,,
4-160-274-1,esee1248,Ese Ejja,1394,e'saʔ,Phonemic,bone,key19581964;wyma1962;shoemaker,,,
4-151-274-1,esee1248,Ese Ejja,525,e-haʔ(y)ona,Phonemic,"vein, artery",key19581964;wyma1962;shoemaker,Lit. 'skin-vein'.,,
4-150-274-1,esee1248,Ese Ejja,946,e'na,Phonemic,blood,key19581964;wyma1962;shoemaker,Cf. 'water' 01.310.,,
4-146-274-1,esee1248,Ese Ejja,576,sapa'ɓo,Phonemic,dandruff,key19581964;wyma1962;shoemaker,-sapa is 'head'.,,
4-144-274-1,esee1248,Ese Ejja,189,e-yam-iɲa,Phonemic,body hair,key19581964;wyma1962;shoemaker,,,
4-142-274-1,esee1248,Ese Ejja,678,e-kʷe-kʷe,Phonemic,beard,key19581964;wyma1962;shoemaker,Also e-kʷeša ~ e-kʷaša; and e-kʷekʷeɲa.,,
4-140-274-1,esee1248,Ese Ejja,1040,e-woxaɲa,Phonemic,hair (head),key19581964;wyma1962;shoemaker,The latter also means 'feather'; 'leaf'.,,
4-140-274-3,esee1248,Ese Ejja,1040,e-iɲa,Phonemic,hair (head),key19581964;wyma1962;shoemaker,The latter also means 'feather'; 'leaf'.,,
4-130-274-1,esee1248,Ese Ejja,2259,e-eyami,Phonemic,flesh,key19581964;wyma1962;shoemaker,,,
4-130-274-3,esee1248,Ese Ejja,2259,noe,Phonemic,flesh,key19581964;wyma1962;shoemaker,,,
4-120-274-1,esee1248,Ese Ejja,763,e'he,Phonemic,"skin, hide",key19581964;wyma1962;shoemaker,,,
4-120-274-3,esee1248,Ese Ejja,763,e-heei,Phonemic,"skin, hide",key19581964;wyma1962;shoemaker,,,
4-110-274-1,esee1248,Ese Ejja,1480,e-yami,Phonemic,body,key19581964;wyma1962;shoemaker,Also means 'flesh'.,,
3-980-274-1,esee1248,Ese Ejja,112,šapoxene,Phonemic,turtle,key19581964;wyma1962;shoemaker,Water turtle is kʷiao.,,
3-980-274-3,esee1248,Ese Ejja,112,ɗaki-ai,Phonemic,turtle,key19581964;wyma1962;shoemaker,Water turtle is kʷiao.,,
3-970-274-1,esee1248,Ese Ejja,1857,ša(ʔ)exami ~ šaʔihami,Phonemic,"crocodile, alligator",key19581964;wyma1962;shoemaker,Also šai šaʔinei.,,
3-960-274-1,esee1248,Ese Ejja,632,šanei,Phonemic,lizard,key19581964;wyma1962;shoemaker,"Also saɓanakʷa, 'jausi'.",,
3-960-274-3,esee1248,Ese Ejja,632,šaexame,Phonemic,lizard,key19581964;wyma1962;shoemaker,"Also saɓanakʷa, 'jausi'.",,
3-950-274-1,esee1248,Ese Ejja,503,ena-wio,Phonemic,frog,key19581964;wyma1962;shoemaker,Also tapakaka; moo; šohai; šona; kʷena; paxo-paxo.,,
3-950-274-3,esee1248,Ese Ejja,503,poxo-poxo,Phonemic,frog,key19581964;wyma1962;shoemaker,Also tapakaka; moo; šohai; šona; kʷena; paxo-paxo.,,
3-940-274-1,esee1248,Ese Ejja,1543,sixaxa,Phonemic,snail,key19581964;wyma1962;shoemaker,,,
3-940-274-3,esee1248,Ese Ejja,1543,šemo,Phonemic,snail,key19581964;wyma1962;shoemaker,,,
3-920-274-1,esee1248,Ese Ejja,1791,xapipi,Phonemic,butterfly,key19581964;wyma1962;shoemaker,,,
3-850-274-1,esee1248,Ese Ejja,730,peeyo,Phonemic,snake,key19581964;wyma1962;shoemaker,,,
3-850-274-3,esee1248,Ese Ejja,730,-ɓakʷa-,Phonemic,snake,key19581964;wyma1962;shoemaker,,,
3-840-274-1,esee1248,Ese Ejja,1219,kono,Phonemic,worm,key19581964;wyma1962;shoemaker,Also booto.,,
3-840-274-3,esee1248,Ese Ejja,1219,koxokʷaši,Phonemic,worm,key19581964;wyma1962;shoemaker,Also booto.,,
3-832-274-1,esee1248,Ese Ejja,1509,ɗi,Phonemic,mosquito,key19581964;wyma1962;shoemaker,,,
3-831-274-1,esee1248,Ese Ejja,95,wašapa,Phonemic,"sandfly (midge), gnat",key19581964;wyma1962;shoemaker,Also asani.,,
3-830-274-1,esee1248,Ese Ejja,1504,mee-mee,Phonemic,fly,key19581964;wyma1962;shoemaker,"Also pičeki, 'tábano'.",,
3-830-274-3,esee1248,Ese Ejja,1504,bee,Phonemic,fly,key19581964;wyma1962;shoemaker,"Also pičeki, 'tábano'.",,
3-823-274-1,esee1248,Ese Ejja,1517,ɓi(y)a,Phonemic,wasp,key19581964;wyma1962;shoemaker,Also means 'spider monkey'.,,
3-821-274-1,esee1248,Ese Ejja,1931,meme-wiɗi,Phonemic,beeswax,key19581964;wyma1962;shoemaker,,,
3-820-274-1,esee1248,Ese Ejja,665,wini,Phonemic,bee,key19581964;wyma1962;shoemaker,,,
3-820-274-3,esee1248,Ese Ejja,665,meme,Phonemic,bee,key19581964;wyma1962;shoemaker,,,
3-818-274-1,esee1248,Ese Ejja,843,ɓaša,Phonemic,spider,key19581964;wyma1962;shoemaker,Fluctuates with maša.,,
3-817-274-1,esee1248,Ese Ejja,587,šeme,Phonemic,ant,key19581964;wyma1962;shoemaker,"Refers to 'tucandera, buna'. Also pohisewi ~ pokisewi; poxihaha and setaʔaxa, 'army ant'.",,
3-815-274-1,esee1248,Ese Ejja,1538,ahi,Phonemic,scorpion,key19581964;wyma1962;shoemaker,,,
3-814-274-1,esee1248,Ese Ejja,1974,sačiči,Phonemic,centipede,key19581964;wyma1962;shoemaker,,,
3-811-274-1,esee1248,Ese Ejja,1392,ɓi'aʔ,Phonemic,louse,key19581964;wyma1962;shoemaker,,,
3-760-274-1,esee1248,Ese Ejja,1350,ɗo,Phonemic,monkey,key19581964;wyma1962;shoemaker,"Respectively: 'howler m.'; 'nocturnal m.'; also ɓi(y)a, 'spider m.' (and also means 'wasp').",,
3-760-274-3,esee1248,Ese Ejja,1350,ɗixi-ɗixi,Phonemic,monkey,key19581964;wyma1962;shoemaker,"Respectively: 'howler m.'; 'nocturnal m.'; also ɓi(y)a, 'spider m.' (and also means 'wasp').",,
3-750-274-1,esee1248,Ese Ejja,1936,ɗokʷe-i,Phonemic,deer,key19581964;wyma1962;shoemaker,,,
3-740-274-1,esee1248,Ese Ejja,1312,samao,Phonemic,fox,key19581964;wyma1962;shoemaker,,,
3-720-274-1,esee1248,Ese Ejja,1386,ɗokʷe-i iɓi'a,Phonemic,lion,key19581964;wyma1962;shoemaker,,,
3-710-274-1,esee1248,Ese Ejja,522,maši,Phonemic,wolf,key19581964;wyma1962;shoemaker,,,
3-665-274-1,esee1248,Ese Ejja,1013,wioʔai,Phonemic,freshwater eel,key19581964;wyma1962;shoemaker,,,
3-665-274-3,esee1248,Ese Ejja,1013,šašapewewe,Phonemic,freshwater eel,key19581964;wyma1962;shoemaker,,,
3-664-274-1,esee1248,Ese Ejja,1910,iɓaɓi,Phonemic,stingray,key19581964;wyma1962;shoemaker,,,
3-655-274-1,esee1248,Ese Ejja,598,ɓexo,Phonemic,shell,key19581964;wyma1962;shoemaker,,,
3-653-274-1,esee1248,Ese Ejja,266,esopi,Phonemic,fishscale,key19581964;wyma1962;shoemaker,,,
3-650-274-1,esee1248,Ese Ejja,227,hai,Phonemic,fish,key19581964;wyma1962;shoemaker,Also kohoɗi ~ kohoɗe.,,
3-630-274-1,esee1248,Ese Ejja,2139,ɓawičo,Phonemic,"mouse, rat",key19581964;wyma1962;shoemaker,,,
3-630-274-3,esee1248,Ese Ejja,2139,ɗawičo,Phonemic,"mouse, rat",key19581964;wyma1962;shoemaker,,,
3-620-274-1,esee1248,Ese Ejja,1208,miči,Phonemic,cat,key19581964;wyma1962;shoemaker,,,
3-614-274-1,esee1248,Ese Ejja,1136,šaxaɓiso,Phonemic,rabbit,key19581964;wyma1962;shoemaker,,,
3-610-274-1,esee1248,Ese Ejja,2009,iɲaewa,Phonemic,dog,key19581964;wyma1962;shoemaker,,,
3-594-274-1,esee1248,Ese Ejja,1853,kʷeiʔɓe-he,Phonemic,dove,key19581964;wyma1962;shoemaker,Also weya ~ weia ~ wea; and waʔyoxo.,,
3-596-274-1,esee1248,Ese Ejja,735,ɓio-ɓio,Phonemic,owl,key19581964;wyma1962;shoemaker,,,
3-596-274-3,esee1248,Ese Ejja,735,pexe-pexe,Phonemic,owl,key19581964;wyma1962;shoemaker,,,
3-593-274-1,esee1248,Ese Ejja,913,enaokʷi saaoše,Phonemic,crow,key19581964;wyma1962;shoemaker,tewe is 'black'.,,
3-593-274-3,esee1248,Ese Ejja,913,enaokʷisaa-tewe,Phonemic,crow,key19581964;wyma1962;shoemaker,tewe is 'black'.,,
3-592-274-1,esee1248,Ese Ejja,882,ičako,Phonemic,parrot,key19581964;wyma1962;shoemaker,"Also šixexe, 'parakeet'; and ka'xe; piyasese; šeše; xoo'we.",,
3-591-274-1,esee1248,Ese Ejja,1793,ɓiɲa,Phonemic,bat,key19581964;wyma1962;shoemaker,,,
3-586-274-1,esee1248,Ese Ejja,1185,ɓeʔo,Phonemic,vulture,key19581964;wyma1962;shoemaker,Also ɓeɓosewaʔo.,,
3-586-274-3,esee1248,Ese Ejja,1185,ɓaɓaʔai,Phonemic,vulture,key19581964;wyma1962;shoemaker,Also ɓeɓosewaʔo.,,
3-583-274-1,esee1248,Ese Ejja,758,ɓoka,Phonemic,heron,key19581964;wyma1962;shoemaker,,,
3-583-274-3,esee1248,Ese Ejja,758,woxošaha,Phonemic,heron,key19581964;wyma1962;shoemaker,,,
3-581-274-1,esee1248,Ese Ejja,937,kʷičoxi,Phonemic,bird,key19581964;wyma1962;shoemaker,,,
3-580-274-1,esee1248,Ese Ejja,539,xani,Phonemic,nest,key19581964;wyma1962;shoemaker,Also 'cave'.,,
3-570-274-1,esee1248,Ese Ejja,1360,xoxi,Phonemic,duck,key19581964;wyma1962;shoemaker,,,
3-550-274-1,esee1248,Ese Ejja,1318,[kačina]-ha-ɓakʷa,Phonemic,chicken,key19581964;wyma1962;shoemaker,From Span. 'gallina'.,,
3-540-274-1,esee1248,Ese Ejja,1514,waʔipa,Phonemic,hen,key19581964;wyma1962;shoemaker,From Span. 'gallina'.,,
3-540-274-3,esee1248,Ese Ejja,1514,[kačina],Phonemic,hen,key19581964;wyma1962;shoemaker,From Span. 'gallina'.,,
3-520-274-1,esee1248,Ese Ejja,1511,[kačina]-yawe,Phonemic,"cock, rooster",key19581964;wyma1962;shoemaker,,,
3-500-274-1,esee1248,Ese Ejja,265,kʷičoxi,Phonemic,fowl,key19581964;wyma1962;shoemaker,,,
3-410-274-1,esee1248,Ese Ejja,615,[mona],Phonemic,horse (equine),key19581964;wyma1962;shoemaker,Prob. from Span. 'mula'.,,
3-350-274-1,esee1248,Ese Ejja,1337,ɲo,Phonemic,pig,key19581964;wyma1962;shoemaker,Also kʷeči ~ kʷiči.,,
3-350-274-3,esee1248,Ese Ejja,1337,wo,Phonemic,pig,key19581964;wyma1962;shoemaker,Also kʷeči ~ kʷiči.,,
3-230-274-1,esee1248,Ese Ejja,1007,[waka],Phonemic,cow,key19581964;wyma1962;shoemaker,From Span. 'vaca'.,,
3-200-274-1,esee1248,Ese Ejja,1153,[waka],Phonemic,cattle (bovine),key19581964;wyma1962;shoemaker,From Span. 'vaca'.,,
3-110-274-1,esee1248,Ese Ejja,619,ixiakaxi,Phonemic,animal,key19581964;wyma1962;shoemaker,,,
2-960-274-1,esee1248,Ese Ejja,817,okʷana,Phonemic,they,key19581964;wyma1962;shoemaker,,,
2-960-274-3,esee1248,Ese Ejja,817,oyakʷana,Phonemic,they,key19581964;wyma1962;shoemaker,,,
2-950-274-1,esee1248,Ese Ejja,1213,mikiana,Phonemic,you (plural),key19581964;wyma1962;shoemaker,,,
2-950-274-3,esee1248,Ese Ejja,1213,mekeanaya,Phonemic,you (plural),key19581964;wyma1962;shoemaker,,,
2-940-274-1,esee1248,Ese Ejja,1212,ekʷana,Phonemic,we,key19581964;wyma1962;shoemaker,Also eseya.,,
2-940-274-3,esee1248,Ese Ejja,1212,ekʷanaya,Phonemic,we,key19581964;wyma1962;shoemaker,Also eseya.,,
2-930-274-1,esee1248,Ese Ejja,262,oya,Phonemic,he/she/it,key19581964;wyma1962;shoemaker,,,
2-920-274-1,esee1248,Ese Ejja,1215,mi(y)a,Phonemic,you (singular),key19581964;wyma1962;shoemaker,,,
2-920-274-3,esee1248,Ese Ejja,1215,miyaya,Phonemic,you (singular),key19581964;wyma1962;shoemaker,,,
2-910-274-1,esee1248,Ese Ejja,1209,eya,Phonemic,I,key19581964;wyma1962;shoemaker,,,
2-910-274-3,esee1248,Ese Ejja,1209,e(y)aya,Phonemic,I,key19581964;wyma1962;shoemaker,,,
2-770-274-1,esee1248,Ese Ejja,1981,-šakʷi-mano,Phonemic,widower,key19581964;wyma1962;shoemaker,,,
2-760-274-1,esee1248,Ese Ejja,1756,yawe-mano,Phonemic,widow,key19581964;wyma1962;shoemaker,,,
2-750-274-1,esee1248,Ese Ejja,1149,nae'ma,Phonemic,orphan,key19581964;wyma1962;shoemaker,,,
2-750-274-3,esee1248,Ese Ejja,1149,či'ma,Phonemic,orphan,key19581964;wyma1962;shoemaker,,,
2-750-274-5,esee1248,Ese Ejja,1149,e-či-mano,Phonemic,orphan,key19581964;wyma1962;shoemaker,,,
2-620-274-1,esee1248,Ese Ejja,2256,ano,Phonemic,mother-in-law (of a man),key19581964;wyma1962;shoemaker,General term.,,
2-610-274-1,esee1248,Ese Ejja,2255,ɓaɓa,Phonemic,father-in-law (of a man),key19581964;wyma1962;shoemaker,General term.,,
2-550-274-1,esee1248,Ese Ejja,1643,weʔe,Phonemic,cousin,key19581964;wyma1962;shoemaker,,,
2-540-274-1,esee1248,Ese Ejja,1642,ɓoe,Phonemic,niece,key19581964;wyma1962;shoemaker,,,
2-530-274-1,esee1248,Ese Ejja,1063,ɓoe,Phonemic,nephew,key19581964;wyma1962;shoemaker,,,
2-520-274-1,esee1248,Ese Ejja,1272,nene,Phonemic,aunt,key19581964;wyma1962;shoemaker,,,
2-510-274-1,esee1248,Ese Ejja,1327,tooto,Phonemic,uncle,key19581964;wyma1962;shoemaker,,,
2-480-274-1,esee1248,Ese Ejja,1618,osekʷa,Phonemic,grandson,key19581964;wyma1962;shoemaker,,,
2-471-274-1,esee1248,Ese Ejja,907,e-pona-tii,Phonemic,old woman,key19581964;wyma1962;shoemaker,Also awiča.,,
2-470-274-1,esee1248,Ese Ejja,1496,ano,Phonemic,grandmother,key19581964;wyma1962;shoemaker,,,
2-461-274-1,esee1248,Ese Ejja,406,e-dexa-tii,Phonemic,old man,key19581964;wyma1962;shoemaker,,,
2-460-274-1,esee1248,Ese Ejja,1383,ɓaɓa,Phonemic,grandfather,key19581964;wyma1962;shoemaker,,,
2-455-274-1,esee1248,Ese Ejja,1761,čewi,Phonemic,younger sister,key19581964;wyma1962;shoemaker,,,
2-454-274-1,esee1248,Ese Ejja,1758,xoʔi,Phonemic,older sister,key19581964;wyma1962;shoemaker,,,
2-454-274-3,esee1248,Ese Ejja,1758,šewi,Phonemic,older sister,key19581964;wyma1962;shoemaker,,,
2-445-274-1,esee1248,Ese Ejja,1760,čawa,Phonemic,younger brother,key19581964;wyma1962;shoemaker,,,
2-444-274-1,esee1248,Ese Ejja,1759,e-ɗoe,Phonemic,older brother,key19581964;wyma1962;shoemaker,,,
