ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
6-490-239-1,rotu1241,Rotuman,329,[takini],Phonemic,"stocking, sock",churchward1940;geraghty1995,,,
6-480-239-1,rotu1241,Rotuman,809,hɔʔ lā,Phonemic,trousers,churchward1940;geraghty1995,,,
6-461-239-1,rotu1241,Rotuman,328,titi,Phonemic,grass-skirt,churchward1940;geraghty1995,,,
6-460-239-1,rotu1241,Rotuman,1600,titi,Phonemic,skirt,churchward1940;geraghty1995,,,
6-450-239-1,rotu1241,Rotuman,2012,[kola],Phonemic,collar,churchward1940;geraghty1995,,,
6-440-239-1,rotu1241,Rotuman,1622,[soti],Phonemic,shirt,churchward1940;geraghty1995,,,
6-440-239-3,rotu1241,Rotuman,1622,hɔʔ siʔu,Phonemic,shirt,churchward1940;geraghty1995,,,
6-430-239-1,rotu1241,Rotuman,603,[koti],Phonemic,coat,churchward1940;geraghty1995,,,
6-420-239-1,rotu1241,Rotuman,474,hɔʔsarapa,Phonemic,woman's dress,churchward1940;geraghty1995,,,
6-390-239-1,rotu1241,Rotuman,157,toŋo,Phonemic,dye,churchward1940;geraghty1995,,,
6-390-239-3,rotu1241,Rotuman,157,mena,Phonemic,dye,churchward1940;geraghty1995,,,
6-380-239-1,rotu1241,Rotuman,1161,ʔalolo,Phonemic,thread,churchward1940;geraghty1995,,,
6-360-239-1,rotu1241,Rotuman,1382,sui,Phonemic,needle,churchward1940;geraghty1995,,,
6-350-239-1,rotu1241,Rotuman,1457,susu,Phonemic,sew,churchward1940;geraghty1995,,,
6-330-239-1,rotu1241,Rotuman,133,saʔa,Phonemic,weave,churchward1940;geraghty1995,,,
6-330-239-3,rotu1241,Rotuman,133,hahau,Phonemic,weave,churchward1940;geraghty1995,,,
6-310-239-1,rotu1241,Rotuman,121,takmuli,Phonemic,spin,churchward1940;geraghty1995,,,
6-290-239-1,rotu1241,Rotuman,629,ʔuli,Phonemic,leather,churchward1940;geraghty1995,,,
6-250-239-1,rotu1241,Rotuman,1641,[silika],Phonemic,silk,churchward1940;geraghty1995,,,
6-240-239-1,rotu1241,Rotuman,1850,[sipi],Phonemic,cotton,churchward1940;geraghty1995,From Eng. 'sheep'.,,
6-220-239-1,rotu1241,Rotuman,964,[sipi],Phonemic,wool,churchward1940;geraghty1995,,,
6-210-239-1,rotu1241,Rotuman,1616,hɔʔu,Phonemic,cloth,churchward1940;geraghty1995,,,
6-130-239-1,rotu1241,Rotuman,881,fā sus hɔʔu,Phonemic,tailor,churchward1940;geraghty1995,,,
6-120-239-1,rotu1241,Rotuman,1895,hɔʔu,Phonemic,"clothing, clothes",churchward1940;geraghty1995,,,
6-110-239-1,rotu1241,Rotuman,158,hɔʔu,Phonemic,put on (clothes),churchward1940;geraghty1995,,,
5-971-239-1,rotu1241,Rotuman,1556,pakaua,Phonemic,egg yolk,churchward1940;geraghty1995,,,
5-970-239-1,rotu1241,Rotuman,744,kalofi,Phonemic,egg,churchward1940;geraghty1995,,,
5-940-239-1,rotu1241,Rotuman,404,tē ʔona,Phonemic,fermented drink,churchward1940;geraghty1995,,,
5-930-239-1,rotu1241,Rotuman,1639,[pia],Phonemic,beer,churchward1940;geraghty1995,,,
5-920-239-1,rotu1241,Rotuman,1524,[uaini],Phonemic,wine,churchward1940;geraghty1995,,,
5-900-239-1,rotu1241,Rotuman,731,tē la ʔimo,Phonemic,"beverage, drink",churchward1940;geraghty1995,,,
5-890-239-1,rotu1241,Rotuman,1245,[pata],Phonemic,butter,churchward1940;geraghty1995,,,
5-880-239-1,rotu1241,Rotuman,1569,[čisi],Phonemic,cheese,churchward1940;geraghty1995,,,
5-870-239-1,rotu1241,Rotuman,93,hō susu,Phonemic,milk (vb),churchward1940;geraghty1995,,,
5-850-239-1,rotu1241,Rotuman,862,[suka],Phonemic,sugar,churchward1940;geraghty1995,,,
5-860-239-1,rotu1241,Rotuman,635,susu,Phonemic,milk (noun),churchward1940;geraghty1995,,,
5-840-239-1,rotu1241,Rotuman,942,[hanē],Phonemic,honey,churchward1940;geraghty1995,,,
5-821-239-1,rotu1241,Rotuman,919,ʔɔi sunu,Phonemic,chili pepper,churchward1940;geraghty1995,,,
5-820-239-1,rotu1241,Rotuman,1385,[pepa],Phonemic,pepper,churchward1940;geraghty1995,,,
5-810-239-1,rotu1241,Rotuman,1274,sɔsi,Phonemic,salt,churchward1940;geraghty1995,,,
5-791-239-1,rotu1241,Rotuman,323,lolo,Phonemic,"grease, fat",churchward1940;geraghty1995,,,
5-790-239-1,rotu1241,Rotuman,1484,lolo,Phonemic,oil,churchward1940;geraghty1995,,,
5-760-239-1,rotu1241,Rotuman,920,[uaini],Phonemic,grape,churchward1940;geraghty1995,,,
5-750-239-1,rotu1241,Rotuman,322,[fiki],Phonemic,fig,churchward1940;geraghty1995,,,
5-712-239-1,rotu1241,Rotuman,1966,usi,Phonemic,bunch,churchward1940;geraghty1995,,,
5-710-239-1,rotu1241,Rotuman,1507,hue,Phonemic,fruit,churchward1940;geraghty1995,,,
5-700-239-1,rotu1241,Rotuman,593,[pitete],Phonemic,potato,churchward1940;geraghty1995,,,
5-660-239-1,rotu1241,Rotuman,832,[pini],Phonemic,bean,churchward1940;geraghty1995,,,
5-650-239-1,rotu1241,Rotuman,924,tē-la-ʔā,Phonemic,vegetables,churchward1940;geraghty1995,,,
5-640-239-1,rotu1241,Rotuman,1547,[supu],Phonemic,"soup, broth",churchward1940;geraghty1995,,,
5-630-239-1,rotu1241,Rotuman,1874,finäe ??,Phonemic,sausage,churchward1940;geraghty1995,,,
5-610-239-1,rotu1241,Rotuman,634,ʔiʔini,Phonemic,meat,churchward1940;geraghty1995,,,
5-560-239-1,rotu1241,Rotuman,1033,toʔi,Phonemic,"crush, grind",churchward1940;geraghty1995,,,
5-560-239-3,rotu1241,Rotuman,1033,pokoi,Phonemic,"crush, grind",churchward1940;geraghty1995,,,
5-550-239-1,rotu1241,Rotuman,1594,[faraoa] mafa,Phonemic,"meal, flour",churchward1940;geraghty1995,,,
5-540-239-1,rotu1241,Rotuman,274,pɔru,Phonemic,knead,churchward1940;geraghty1995,,,
5-510-239-1,rotu1241,Rotuman,1368,[faraoa],Phonemic,bread,churchward1940;geraghty1995,,,
5-490-239-1,rotu1241,Rotuman,2017,sua,Phonemic,"stir, mix",churchward1940;geraghty1995,,,
5-490-239-3,rotu1241,Rotuman,2017,pɔru,Phonemic,"stir, mix",churchward1940;geraghty1995,,,
5-480-239-1,rotu1241,Rotuman,1767,ʔoi,Phonemic,scrape,churchward1940;geraghty1995,,,
5-480-239-3,rotu1241,Rotuman,1767,kɔri,Phonemic,scrape,churchward1940;geraghty1995,,,
5-470-239-1,rotu1241,Rotuman,86,sakoto,Phonemic,"sieve, strain",churchward1940;geraghty1995,,,
5-460-239-1,rotu1241,Rotuman,275,sisu,Phonemic,peel,churchward1940;geraghty1995,,,
5-460-239-3,rotu1241,Rotuman,275,tara,Phonemic,peel,churchward1940;geraghty1995,,,
5-440-239-1,rotu1241,Rotuman,1833,ʔomoe,Phonemic,dinner,churchward1940;geraghty1995,,,
5-430-239-1,rotu1241,Rotuman,768,ʔātē ianina,Phonemic,lunch,churchward1940;geraghty1995,,,
5-420-239-1,rotu1241,Rotuman,1322,ʔā maho,Phonemic,breakfast,churchward1940;geraghty1995,,,
5-410-239-1,rotu1241,Rotuman,1526,ʔātē,Phonemic,meal (a),churchward1940;geraghty1995,,,
5-391-239-1,rotu1241,Rotuman,272,ʔilehi,Phonemic,tongs,churchward1940;geraghty1995,,,
5-390-239-1,rotu1241,Rotuman,1302,koho,Phonemic,fork (2),churchward1940;geraghty1995,,,
5-380-239-1,rotu1241,Rotuman,1352,sere,Phonemic,knife (2),churchward1940;geraghty1995,,,
5-370-239-1,rotu1241,Rotuman,1378,[punu],Phonemic,spoon,churchward1940;geraghty1995,,,
5-350-239-1,rotu1241,Rotuman,476,ipu,Phonemic,"cup, drinking vessel",churchward1940;geraghty1995,,,
5-330-239-1,rotu1241,Rotuman,1530,ʔumef čio lal,Phonemic,bowl,churchward1940;geraghty1995,,,
5-340-239-1,rotu1241,Rotuman,270,[čɔku],Phonemic,"pitcher, jug",churchward1940;geraghty1995,,,
5-320-239-1,rotu1241,Rotuman,480,ʔumefe,Phonemic,plate,churchward1940;geraghty1995,,,
5-310-239-1,rotu1241,Rotuman,481,[tisi],Phonemic,dish,churchward1940;geraghty1995,,,
5-280-239-1,rotu1241,Rotuman,31,[pana],Phonemic,pan,churchward1940;geraghty1995,,,
5-260-239-1,rotu1241,Rotuman,1462,[sospene],Phonemic,"pot, cooking vessel",churchward1940;geraghty1995,,,
5-270-239-1,rotu1241,Rotuman,854,[ketlē],Phonemic,kettle,churchward1940;geraghty1995,,,
5-240-239-1,rotu1241,Rotuman,183,fun kækæpe,Phonemic,bake,churchward1940;geraghty1995,,,
5-250-239-1,rotu1241,Rotuman,1143,koua,Phonemic,oven,churchward1940;geraghty1995,,,
5-230-239-1,rotu1241,Rotuman,2146,nɔsu,Phonemic,"roast, fry",churchward1940;geraghty1995,'Fry' is fun pana.,,
5-230-239-3,rotu1241,Rotuman,2146,nasu,Phonemic,"roast, fry",churchward1940;geraghty1995,'Fry' is fun pana.,,
5-230-239-5,rotu1241,Rotuman,2146,rara,Phonemic,"roast, fry",churchward1940;geraghty1995,'Fry' is fun pana.,,
5-220-239-1,rotu1241,Rotuman,792,funu,Phonemic,boil (vb),churchward1940;geraghty1995,Respectively: boil (food); (water) boil.,,
5-220-239-3,rotu1241,Rotuman,792,puhrɔki,Phonemic,boil (vb),churchward1940;geraghty1995,Respectively: boil (food); (water) boil.,,
5-210-239-1,rotu1241,Rotuman,1100,funu,Phonemic,cook,churchward1940;geraghty1995,,,
5-190-239-1,rotu1241,Rotuman,129,vararā,Phonemic,choke,churchward1940;geraghty1995,,,
5-190-239-3,rotu1241,Rotuman,129,lava,Phonemic,choke,churchward1940;geraghty1995,,,
5-181-239-1,rotu1241,Rotuman,897,toro,Phonemic,swallow,churchward1940;geraghty1995,,,
5-180-239-1,rotu1241,Rotuman,321,mama,Phonemic,chew,churchward1940;geraghty1995,,,
5-160-239-1,rotu1241,Rotuman,1421,kuči,Phonemic,suck,churchward1940;geraghty1995,,,
5-150-239-1,rotu1241,Rotuman,848,pa ʔimo,Phonemic,thirst,churchward1940;geraghty1995,,,
5-141-239-1,rotu1241,Rotuman,199,mas-masa,Phonemic,famine,churchward1940;geraghty1995,,,
5-140-239-1,rotu1241,Rotuman,1864,pa ʔātē,Phonemic,hunger,churchward1940;geraghty1995,,,
5-130-239-1,rotu1241,Rotuman,1401,ʔimo,Phonemic,drink,churchward1940;geraghty1995,,,
5-125-239-1,rotu1241,Rotuman,1728,popo,Phonemic,rotten,churchward1940;geraghty1995,,,
5-125-239-3,rotu1241,Rotuman,1728,para,Phonemic,rotten,churchward1940;geraghty1995,,,
5-124-239-1,rotu1241,Rotuman,1958,mafa,Phonemic,"green, unripe",churchward1940;geraghty1995,,,
5-123-239-1,rotu1241,Rotuman,178,mamosa,Phonemic,ripe,churchward1940;geraghty1995,,,
5-123-239-3,rotu1241,Rotuman,178,maʔata,Phonemic,ripe,churchward1940;geraghty1995,,,
5-122-239-1,rotu1241,Rotuman,1959,mafa,Phonemic,raw,churchward1940;geraghty1995,,,
5-121-239-1,rotu1241,Rotuman,269,mamosa,Phonemic,cooked,churchward1940;geraghty1995,,,
5-121-239-3,rotu1241,Rotuman,269,funu,Phonemic,cooked,churchward1940;geraghty1995,,,
5-120-239-1,rotu1241,Rotuman,256,tē-la-ʔā,Phonemic,food,churchward1940;geraghty1995,,,
5-110-239-1,rotu1241,Rotuman,1336,ʔā,Phonemic,eat,churchward1940;geraghty1995,,,
4-990-239-1,rotu1241,Rotuman,590,mamā,Phonemic,"naked, bare",churchward1940;geraghty1995,,,
4-970-239-1,rotu1241,Rotuman,1653,maf poŋi,Phonemic,blind,churchward1940;geraghty1995,,,
4-980-239-1,rotu1241,Rotuman,1463,ʔona,Phonemic,intoxicated,churchward1940;geraghty1995,,,
4-950-239-1,rotu1241,Rotuman,996,fuli,Phonemic,deaf,churchward1940;geraghty1995,,,
4-950-239-3,rotu1241,Rotuman,996,faliaŋ fuli,Phonemic,deaf,churchward1940;geraghty1995,,,
4-930-239-1,rotu1241,Rotuman,1125,ʔuat riam-rima,Phonemic,bald,churchward1940;geraghty1995,,,
4-940-239-1,rotu1241,Rotuman,320,pipiki,Phonemic,lame,churchward1940;geraghty1995,,,
4-920-239-1,rotu1241,Rotuman,1564,piko,Phonemic,lazy,churchward1940;geraghty1995,,,
4-912-239-1,rotu1241,Rotuman,168,aʔuʔua,Phonemic,rest,churchward1940;geraghty1995,,,
4-910-239-1,rotu1241,Rotuman,1757,fɔiɔki,Phonemic,"tired, weary",churchward1940;geraghty1995,,,
4-890-239-1,rotu1241,Rotuman,655,[pɔisini],Phonemic,poison,churchward1940;geraghty1995,,,
4-880-239-1,rotu1241,Rotuman,1372,vɔi,Phonemic,"medicine, drug",churchward1940;geraghty1995,,,
4-870-239-1,rotu1241,Rotuman,597,[tɔku],Phonemic,physician,churchward1940;geraghty1995,,,
4-860-239-1,rotu1241,Rotuman,499,aʔleleia,Phonemic,"cure, heal",churchward1940;geraghty1995,,,
4-858-239-1,rotu1241,Rotuman,497,pɔtu,Phonemic,scar,churchward1940;geraghty1995,,,
4-858-239-3,rotu1241,Rotuman,497,fufi,Phonemic,scar,churchward1940;geraghty1995,,,
4-857-239-1,rotu1241,Rotuman,1808,husa,Phonemic,pus,churchward1940;geraghty1995,,,
4-856-239-1,rotu1241,Rotuman,793,ponaʔi,Phonemic,boil (noun),churchward1940;geraghty1995,,,
4-855-239-1,rotu1241,Rotuman,1584,poʔo,Phonemic,blister,churchward1940;geraghty1995,,,
4-854-239-1,rotu1241,Rotuman,148,mamala,Phonemic,itch,churchward1940;geraghty1995,,,
4-853-239-1,rotu1241,Rotuman,1903,huhula,Phonemic,swelling,churchward1940;geraghty1995,,,
4-852-239-1,rotu1241,Rotuman,1148,totlaha,Phonemic,bruise,churchward1940;geraghty1995,,,
4-850-239-1,rotu1241,Rotuman,1109,raʔoŋa,Phonemic,"wound, sore",churchward1940;geraghty1995,,,
4-843-239-1,rotu1241,Rotuman,102,matiti,Phonemic,cold (catarrh),churchward1940;geraghty1995,,,
4-842-239-1,rotu1241,Rotuman,1957,kia huhula,Phonemic,goiter,churchward1940;geraghty1995,,,
4-841-239-1,rotu1241,Rotuman,1534,[fiva],Phonemic,fever,churchward1940;geraghty1995,,,
4-840-239-1,rotu1241,Rotuman,1847,ʔaf-ʔafa,Phonemic,"sick, sickness",churchward1940;geraghty1995,,,
4-830-239-1,rotu1241,Rotuman,1364,neʔneʔi,Phonemic,"well, health",churchward1940;geraghty1995,,,
4-820-239-1,rotu1241,Rotuman,1601,ʔaf-ʔafa,Phonemic,weak,churchward1940;geraghty1995,,,
4-810-239-1,rotu1241,Rotuman,785,neʔneʔi,Phonemic,"strong, mighty, powerful",churchward1940;geraghty1995,,,
4-790-239-1,rotu1241,Rotuman,1773,fɔmuŋa,Phonemic,"grave, tomb",churchward1940;geraghty1995,,,
4-790-239-3,rotu1241,Rotuman,1773,tamura,Phonemic,"grave, tomb",churchward1940;geraghty1995,,,
4-780-239-1,rotu1241,Rotuman,1719,fɔmu,Phonemic,bury (the dead),churchward1940;geraghty1995,,,
4-770-239-1,rotu1241,Rotuman,767,ala,Phonemic,corpse,churchward1940;geraghty1995,,,
4-760-239-1,rotu1241,Rotuman,1417,al-ʔɔki,Phonemic,kill,churchward1940;geraghty1995,,,
4-751-239-1,rotu1241,Rotuman,1904,malolo,Phonemic,drowned,churchward1940;geraghty1995,,,
4-750-239-1,rotu1241,Rotuman,1494,ala,Phonemic,"die, dead",churchward1940;geraghty1995,,,
4-740-239-1,rotu1241,Rotuman,1422,mauri,Phonemic,"live, living, life",churchward1940;geraghty1995,,,
4-732-239-1,rotu1241,Rotuman,1087,aʔsū,Phonemic,conceive,churchward1940;geraghty1995,,,
4-730-239-1,rotu1241,Rotuman,1123,ʔef-mafua,Phonemic,pregnant,churchward1940;geraghty1995,,,
4-720-239-1,rotu1241,Rotuman,1090,aʔsū,Phonemic,born (to be),churchward1940;geraghty1995,,,
4-710-239-1,rotu1241,Rotuman,1152,ʔese,Phonemic,beget (of father),churchward1940;geraghty1995,,,
4-690-239-1,rotu1241,Rotuman,138,kakau,Phonemic,bathe,churchward1940;geraghty1995,,,
4-680-239-1,rotu1241,Rotuman,52,nene,Phonemic,shiver,churchward1940;geraghty1995,,,
4-670-239-1,rotu1241,Rotuman,1785,mös-ʔeʔeve,Phonemic,have sexual intercourse,churchward1940;geraghty1995,,,
4-660-239-1,rotu1241,Rotuman,676,fiʔo,Phonemic,defecate,churchward1940;geraghty1995,,,
4-650-239-1,rotu1241,Rotuman,592,luhu,Phonemic,urinate,churchward1940;geraghty1995,,,
4-640-239-1,rotu1241,Rotuman,1159,sī,Phonemic,break wind,churchward1940;geraghty1995,,,
4-630-239-1,rotu1241,Rotuman,1602,mamafa,Phonemic,wake up,churchward1940;geraghty1995,,,
4-620-239-1,rotu1241,Rotuman,1920,mose,Phonemic,dream,churchward1940;geraghty1995,,,
4-620-239-3,rotu1241,Rotuman,1920,rē mose,Phonemic,dream,churchward1940;geraghty1995,,,
4-612-239-1,rotu1241,Rotuman,1983,kararā,Phonemic,snore,churchward1940;geraghty1995,,,
4-610-239-1,rotu1241,Rotuman,1585,mose,Phonemic,sleep,churchward1940;geraghty1995,,,
4-591-239-1,rotu1241,Rotuman,268,itoko,Phonemic,dribble,churchward1940;geraghty1995,,,
4-591-239-3,rotu1241,Rotuman,268,itoke,Phonemic,dribble,churchward1940;geraghty1995,,,
4-590-239-1,rotu1241,Rotuman,319,lemi,Phonemic,lick,churchward1940;geraghty1995,,,
4-580-239-1,rotu1241,Rotuman,1403,ʔɔfi,Phonemic,bite,churchward1940;geraghty1995,,,
4-570-239-1,rotu1241,Rotuman,1278,mumufa,Phonemic,vomit,churchward1940;geraghty1995,,,
4-560-239-1,rotu1241,Rotuman,1440,ɔnusi,Phonemic,spit,churchward1940;geraghty1995,,,
4-550-239-1,rotu1241,Rotuman,126,pumahana,Phonemic,perspire,churchward1940;geraghty1995,,,
4-540-239-1,rotu1241,Rotuman,1621,heʔčia,Phonemic,sneeze,churchward1940;geraghty1995,,,
4-530-239-1,rotu1241,Rotuman,879,koho,Phonemic,cough,churchward1940;geraghty1995,,,
4-521-239-1,rotu1241,Rotuman,162,masori,Phonemic,hiccough,churchward1940;geraghty1995,,,
4-520-239-1,rotu1241,Rotuman,1028,muavæe,Phonemic,"yawn, gape",churchward1940;geraghty1995,,,
4-510-239-1,rotu1241,Rotuman,1407,huŋa,Phonemic,"breathe, breath",churchward1940;geraghty1995,,,
4-492-239-1,rotu1241,Rotuman,1222,kala,Phonemic,penis,churchward1940;geraghty1995,,,
4-490-239-1,rotu1241,Rotuman,797,ififi,Phonemic,testicle,churchward1940;geraghty1995,,,
4-470-239-1,rotu1241,Rotuman,804,ʔefe,Phonemic,womb,churchward1940;geraghty1995,,,
4-464-239-1,rotu1241,Rotuman,834,muri,Phonemic,buttocks,churchward1940;geraghty1995,,,
4-463-239-1,rotu1241,Rotuman,1745,kɔʔuaŋ ʔifi,Phonemic,hip,churchward1940;geraghty1995,,,
4-462-239-1,rotu1241,Rotuman,1681,mahini,Phonemic,waist,churchward1940;geraghty1995,,,
4-461-239-1,rotu1241,Rotuman,1991,finæe,Phonemic,"intestines, guts",churchward1940;geraghty1995,,,
4-460-239-1,rotu1241,Rotuman,819,ʔefe,Phonemic,stomach,churchward1940;geraghty1995,,,
4-452-239-1,rotu1241,Rotuman,1744,ʔæpiri,Phonemic,spleen,churchward1940;geraghty1995,,,
4-451-239-1,rotu1241,Rotuman,489,ififi,Phonemic,kidney,churchward1940;geraghty1995,,,
4-450-239-1,rotu1241,Rotuman,1224,æfe,Phonemic,liver,churchward1940;geraghty1995,,,
4-441-239-1,rotu1241,Rotuman,688,maʔ-maʔa,Phonemic,lung,churchward1940;geraghty1995,,,
4-440-239-1,rotu1241,Rotuman,1223,fat-manava,Phonemic,heart,churchward1940;geraghty1995,,,
4-430-239-1,rotu1241,Rotuman,1838,pufa,Phonemic,navel,churchward1940;geraghty1995,,,
4-420-239-1,rotu1241,Rotuman,154,susu,Phonemic,udder,churchward1940;geraghty1995,,,
4-412-239-1,rotu1241,Rotuman,796,is susu,Phonemic,"nipple, teat",churchward1940;geraghty1995,,,
4-410-239-1,rotu1241,Rotuman,1402,susu,Phonemic,breast (of woman),churchward1940;geraghty1995,,,
4-400-239-1,rotu1241,Rotuman,1592,fat-fata,Phonemic,chest,churchward1940;geraghty1995,,,
4-393-239-1,rotu1241,Rotuman,1201,lalɔvi,Phonemic,feather,churchward1940;geraghty1995,,,
4-392-239-1,rotu1241,Rotuman,1257,papɔʔu,Phonemic,wing,churchward1940;geraghty1995,,,
4-380-239-1,rotu1241,Rotuman,1389,kækæʔe,Phonemic,toe,churchward1940;geraghty1995,,,
4-374-239-1,rotu1241,Rotuman,318,aftea,Phonemic,footprint,churchward1940;geraghty1995,,,
4-372-239-1,rotu1241,Rotuman,980,ʔia ne lā,Phonemic,heel,churchward1940;geraghty1995,,,
4-371-239-1,rotu1241,Rotuman,803,pofrau,Phonemic,ankle,churchward1940;geraghty1995,,,
4-370-239-1,rotu1241,Rotuman,1301,lā,Phonemic,foot,churchward1940;geraghty1995,,,
4-360-239-1,rotu1241,Rotuman,1371,is-fū,Phonemic,knee,churchward1940;geraghty1995,,,
4-352-239-1,rotu1241,Rotuman,498,parpar ne lā,Phonemic,calf of leg,churchward1940;geraghty1995,,,
4-351-239-1,rotu1241,Rotuman,800,saŋa,Phonemic,thigh,churchward1940;geraghty1995,,,
4-350-239-1,rotu1241,Rotuman,1297,lā,Phonemic,leg,churchward1940;geraghty1995,,,
4-350-239-3,rotu1241,Rotuman,1297,lā-hapa,Phonemic,leg,churchward1940;geraghty1995,,,
4-345-239-1,rotu1241,Rotuman,72,kækæʔe,Phonemic,claw,churchward1940;geraghty1995,,,
4-344-239-1,rotu1241,Rotuman,1258,mæn-ʔuʔu,Phonemic,fingernail,churchward1940;geraghty1995,,,
4-342-239-1,rotu1241,Rotuman,1781,kækæʔ mafua,Phonemic,thumb,churchward1940;geraghty1995,,,
4-340-239-1,rotu1241,Rotuman,1303,kækæʔe,Phonemic,finger,churchward1940;geraghty1995,,,
4-340-239-3,rotu1241,Rotuman,1303,kækæʔ ne siʔu,Phonemic,finger,churchward1940;geraghty1995,,,
4-331-239-1,rotu1241,Rotuman,1183,ar-ne-siʔu,Phonemic,palm of hand,churchward1940;geraghty1995,,,
4-331-239-3,rotu1241,Rotuman,1183,hep-hepa,Phonemic,palm of hand,churchward1940;geraghty1995,,,
4-330-239-1,rotu1241,Rotuman,1277,siʔu,Phonemic,hand,churchward1940;geraghty1995,,,
4-330-239-3,rotu1241,Rotuman,1277,ʔu-hapa,Phonemic,hand,churchward1940;geraghty1995,,,
4-321-239-1,rotu1241,Rotuman,799,kǣkǣ-ne-ʔuʔu,Phonemic,wrist,churchward1940;geraghty1995,,,
4-320-239-1,rotu1241,Rotuman,981,is-fū,Phonemic,elbow,churchward1940;geraghty1995,,,
4-312-239-1,rotu1241,Rotuman,1886,kir-kiri,Phonemic,armpit,churchward1940;geraghty1995,,,
4-310-239-1,rotu1241,Rotuman,1673,siʔu,Phonemic,arm,churchward1940;geraghty1995,,,
4-302-239-1,rotu1241,Rotuman,1994,vɔi,Phonemic,collarbone,churchward1940;geraghty1995,,,
4-301-239-1,rotu1241,Rotuman,172,sui tepa,Phonemic,shoulderblade,churchward1940;geraghty1995,,,
4-300-239-1,rotu1241,Rotuman,1482,uma,Phonemic,shoulder,churchward1940;geraghty1995,,,
4-290-239-1,rotu1241,Rotuman,1346,kiɔʔora,Phonemic,throat,churchward1940;geraghty1995,,,
4-281-239-1,rotu1241,Rotuman,1347,hün-kia,Phonemic,nape of neck,churchward1940;geraghty1995,,,
4-280-239-1,rotu1241,Rotuman,1333,kia,Phonemic,neck,churchward1940;geraghty1995,,,
4-272-239-1,rotu1241,Rotuman,1049,ʔal aʔpat tē,Phonemic,molartooth,churchward1940;geraghty1995,,,
4-270-239-1,rotu1241,Rotuman,1380,ʔala,Phonemic,tooth,churchward1940;geraghty1995,,,
4-271-239-1,rotu1241,Rotuman,139,tuka,Phonemic,gums,churchward1940;geraghty1995,,,
4-260-239-1,rotu1241,Rotuman,1205,?alele,Phonemic,tongue,churchward1940;geraghty1995,,,
4-250-239-1,rotu1241,Rotuman,478,pep-nuču,Phonemic,lip,churchward1940;geraghty1995,,,
4-241-239-1,rotu1241,Rotuman,73,nuču,Phonemic,beak,churchward1940;geraghty1995,,,
4-240-239-1,rotu1241,Rotuman,674,nuču,Phonemic,mouth,churchward1940;geraghty1995,,,
4-232-239-1,rotu1241,Rotuman,208,is kɔru,Phonemic,mucus (nasal),churchward1940;geraghty1995,,,
4-231-239-1,rotu1241,Rotuman,1178,palaŋ ne isu,Phonemic,nostril,churchward1940;geraghty1995,,,
4-230-239-1,rotu1241,Rotuman,1221,isu,Phonemic,nose,churchward1940;geraghty1995,,,
4-222-239-1,rotu1241,Rotuman,32,turi,Phonemic,earwax,churchward1940;geraghty1995,,,
4-221-239-1,rotu1241,Rotuman,18,is-faliŋa,Phonemic,earlobe,churchward1940;geraghty1995,,,
4-220-239-1,rotu1241,Rotuman,1247,faliŋa,Phonemic,ear,churchward1940;geraghty1995,,,
4-215-239-1,rotu1241,Rotuman,1655,kemo,Phonemic,blink,churchward1940;geraghty1995,,,
4-214-239-1,rotu1241,Rotuman,1540,lek-leki,Phonemic,eyelash,churchward1940;geraghty1995,,,
4-213-239-1,rotu1241,Rotuman,17,fɔʔ ne mafa,Phonemic,eyelid,churchward1940;geraghty1995,,,
4-212-239-1,rotu1241,Rotuman,1173,hɔs-mafa,Phonemic,eyebrow,churchward1940;geraghty1995,,,
4-210-239-1,rotu1241,Rotuman,1248,mafa,Phonemic,eye,churchward1940;geraghty1995,,,
4-208-239-1,rotu1241,Rotuman,1730,fau,Phonemic,cheek,churchward1940;geraghty1995,,,
4-209-239-1,rotu1241,Rotuman,1510,kum-kumu,Phonemic,chin,churchward1940;geraghty1995,,,
4-209-239-3,rotu1241,Rotuman,1510,kum-kumi,Phonemic,chin,churchward1940;geraghty1995,,,
4-205-239-1,rotu1241,Rotuman,123,motara,Phonemic,forehead,churchward1940;geraghty1995,,,
4-207-239-1,rotu1241,Rotuman,798,ŋao,Phonemic,jaw,churchward1940;geraghty1995,,,
4-204-239-1,rotu1241,Rotuman,1560,mafa,Phonemic,face,churchward1940;geraghty1995,,,
4-203-239-1,rotu1241,Rotuman,1583,ʔuat par-paru,Phonemic,brain,churchward1940;geraghty1995,,,
4-201-239-1,rotu1241,Rotuman,1604,mea,Phonemic,"side of head, temple",churchward1940;geraghty1995,,,
4-202-239-1,rotu1241,Rotuman,1605,pakrava,Phonemic,skull,churchward1940;geraghty1995,,,
4-200-239-1,rotu1241,Rotuman,1256,filoʔu,Phonemic,head,churchward1940;geraghty1995,,,
4-200-239-3,rotu1241,Rotuman,1256,ʔuta,Phonemic,head,churchward1940;geraghty1995,,,
4-191-239-1,rotu1241,Rotuman,805,sui mafua,Phonemic,spine,churchward1940;geraghty1995,,,
4-190-239-1,rotu1241,Rotuman,1291,fū-mafua,Phonemic,back,churchward1940;geraghty1995,,,
4-180-239-1,rotu1241,Rotuman,1220,reu,Phonemic,tail,churchward1940;geraghty1995,,,
